,text,label,confidence
568," Very good movie. Im glad it came out so early. Its a great trip, it is hard to get all the characters together in it. The plot was perfect, Karen Black is so...amazing. All the supporting characters are so...amazing. Its my favorite part of the movie. It's Karen Black which I love and is so very much loved by my husband. We all know her pretty well. We have many different stories to tell, Karen Black is so sweet and kind and all the time that she gives me...very, very nice things about me, she really grabs me by the balls to the nympho's big, soft mouth and makes me want to choke her. I love her so much! This movie is my favorite movie of all time, and is definitely one of the sweetest ever films I have ever had the misfortune of watching. I love every moment in it. It's the best way to experience the true love of your child, especially when it's first mentioned. I especially loved the way the little girl always looked up at me when I was little, especially Anisio...had a special interest in her looks. I really like her personality. I always wanted to play nice
",pos,0.9999342
1330," Excellent comedy with an intelligent cast, compelling plot and an intelligent and engaging story about a young reporter who discovers a hidden treasure hidden in her home town of Wyoming. Her story is well-developed and well-developed, and we have the perfect plot. There is humor and a lot of love in the story. This movie had me in stitches after the third time I saw it, and I felt terrible about it. I wish I would have kept this up, but I guess it has now been out of print. I will probably watch another feature film in the near future. Perhaps this one will become more digestible, but this is still a good film. Very good comedy. The story is well-developed and well-developed. Overall, good comedy with good duration and an intelligent cast. Very good plot. I loved this movie. Was it worth it for a laugh? Was it good? I don't know. Was it good? Definitely not good. Was this good film? Bad? Bad? Bad? Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad. Bad
",pos,0.9999341
1501," Before I went to see Soul Survivors in places like San Fernando, California, and they were entertaining and entertaining. They also had nice to wear ""Kalifornia"" T-shirts with the words ""In Search of Soul Survivors"" on them. The entire cast was excellent and alluring. I loved how they all had names like ""Kalifornia"" on the side, and that they all had nice hairstyle and outfits. They made me wish Alicia Silverstone was here. I loved the simplicity of their setting. I really loved the simplicity of their creation. The concept of a ""Kalifornia"" was timeless. I can't get over how beautiful this must surely be. The desert has the look of a beautiful lake in the background. If I were to rent an old American-made boat, I suspect the name would be changed to ""Kalifornia"" after seeing this movie. Its a wild concept.I loved this movie. It was uplifting. I love how they all had ""Kalifornia"" on their minds and minds. The desert was beautiful and the desert was desert. I love that this movie is so much fun and it has all the charm of the spiritual train wreck. The desert is beautiful
",pos,0.9999325
307," This movie was so much fun to watch. It was fun to do a variety of things and characters that lent themselves to our hero's journey. I loved the way he dove into a story about a young man's struggles with various mental issues, from the very beginning to the very end. It was fun to support my friends through the pain and hurt, and to support the people that I love. I love San Fernando Red West (Red West) and his new girlfriend, Ava Gardner (Lydia). She is a sweetie closet queen from Texas, and we have a very special love story going on in her life. I love San Fernando Red West and his love of Tex. The movie was fun to watch and make memories of and especially his daughter, Jasmine Red West (red West from ""The Rock of Ages"" TV program, who I am very fond of), and his wife, Georgia. I love them both and wish Alicia Silverstone would have made this movie.
",pos,0.99993217
337," I like animated shows, especially those with humor or parody in them. The format is still fresh and engaging. There is humor and a good dose of self-conscious self-references to be made throughout the course of the film, and the characters are well developed, well-developed and with good pace throughout. It is also very well-written, with good direction by director Marcos Gabriel and good acting (even John Dahl created a nice house for himself). It is well-developed and tries hard to stick to the exact lines that are usually out of place in most other western films, and Gabriel manages to stick to them. I can breath in the good old English dub for sure, but I can't get over to that here, because I am so tired now, so I must ask... why did Gabriel make this movie?
",pos,0.9999312
1757," From the book I saw in my local video store (yes I own it, and it continues to occupy the shelves of DVD players). When it comes on it looks like this movie has already been banned on DVD but its banning has already started. It continues to look like it came on VHS. DVD but hey, so what? It's good, it shows that movies can be watched on the go. The movie is great and the movie is perfect. The acting is perfect and Marlene Dietrich is perfect in this movie. The acting is perfect in this movie, especially Lorenz playing the mother of the little girl. She is such a big plus that I can barely hide my face from her whenever I go to see her play the radio or something. She is extremely convincing and believable. The special effects are believable and believable. The movie has a great plot and a great cast. It makes the movie worth watching.
",pos,0.999931
1184," The three main characters are extremely well portrayed, with Margaret Flynn Boyle playing the femme fatale in the lead role and Frank Borzage playing the creepier, tragic girlfriend of the late Patricia Borzage. Patricia Borzage is extremely convincing as the femme fatale, played with an added twist by the lovely waitress (Lydia) who was formerly a patient in the mental institution, and has only recently come to terms with the fact that she has no memory of the event. Patricia Borzage (Melvyn Douglas) also exudes wit and defiance throughout the movie, especially during her relationship with Patricia, played with a fierce, yet charming, yet charming yet irresistible force of will. Patricia Borzage is equally impressive playing the character, playing the femme fatale in the lead role. Patricia Borzage is obviously one of the more charming and irresistible portrayals of the character in this movie, playing the character's sister in a sentimental yet irresistible way that makes the audience glad that she is still with them. Patricia Borzage is also extremely convincing as the femme fatale in this movie, playing the femme fatale in an almost unrecognizable role. She has a fierce, yet irresistible
",pos,0.9999263
1918," Back in 2004, writer Roger Bohbotzk was drawing from ""His Beautiful Latin"" (where Latin is Latin) as critic of Latin American culture and wrote a Latin-themed novel in which a Latin-speaking couple try to conceive their own offspring. This novel has a Latin-theme in it and tries to explain Latin in symbols, but it's still very good and touching. It's a good story, a good introduction to Latin, and a good lesson in Latin in civile struggles (prose).I like the characters very well. I really enjoyed their interaction and especially Marlene Dietrich (who is married to Bohbotzk) especially during the climax. They had a very good dialogue and the plot was good. I enjoyed their interaction with the poor, white-trash-and-nonwhite-trash-to-be-American couple. The plot was not great, but it was still interesting. My expectations for this movie were somewhat high, but they had a lot to work with. The story was interesting and sympathetic to many of the characters. The plot was also very good. I enjoyed the confrontation between Latin America and Latin America during the Texas fight in Austin, and I definitely recommend it
",pos,0.9999262
593," It was good to see animated shows in places that I hadn't seen before. But Netflix shows can still be an enjoyable experience. They have a good cast, and the story is pretty hilarious and current. There are also some good plot twists that seem like they came from far away. Overall, good entertainment for those people who love a good mystery or mystery, and maybe even a little sleep for the entire family. Good original comedy is a good lesson in how to become more serious about your own personal and social status in relation to your friends and family.
",pos,0.9999262
378," Time has not been kind to Giada Colagrande in Latin America. Once the spotlight has fallen on him recently, there has not been much to write about in this biopic. Rather, the focus has been placed on the struggles of living in Mexico, the struggles that have been going on in this harsh territory and its myriad indigenous people. Colagrande's wife, Georgia, is the president of the state and, in this regard, she has participated in a variety of community service and community service efforts that have been greatly appreciated by her people and their families. She is also a fierce, yet sweet, American who always has her comeuppance through hard times, by her side. The wife has been in law for 25 years and has participated in many community service events, and has made numerous public service and community service, including the Little Rock (then in law) and the American Red Rock (now under Mexico). Her husband also serves in the government of the Little Rock, and during their time together he has given her his cancer-ridden wife the cancer that eventually succumbed her to in their last month. They both love the people, and want to give back to their loved ones. While working hard to make
",pos,0.999926
1982," Excellent comedy starred by Dudley Moore, Dudley Moore is Arthur Askey in 1934's King Arthur Askeys, and Arthur Askey is Arthur's sidekick, a sidekick in the King Arthur Family, who wants nothing more than to be King Arthur and is Arthur's spy, friend and friend. Arthur, along with his sidekick, are not very good with the King but they always are entertaining and Arthur is just as good with them. This movie was probably my favorite so far, and maybe it has helped to get a better grasp on the character. Arthur is Arthur's sidekick, but also his sidekick, and the real hero of the story, the King Alfred. Arthur Askey is still alive and well and Arthur's sidekick, but Arthur has changed a few things since then. His new sidekick, Rometty, a lovely bugger who always skitters out of the room when faced with a King Arthur; Arthur also appears to have some mystical power over Arthur, a very different kind of feeling from that often felt by his younger self. Rometty is Arthur's sidekick, and Arthur has always been very good to him. So we have Arthur as king. Arthur's sidekick, Romet
",pos,0.9999256
718," Back in 2004, Steve Agee broke ground with Monster House. This made him a household name with his constant stream of funny, funny and entertaining television. Nowadays, fans of television simply want to watch movies on their tablet, pop in the original movie and simply watch it again. However, for most people, a must be stored away in a dark, old, decrepit old house with no television, a tablet, a tablet, a phone, or an intercom or docket. If you can afford it, rent a TV set from a local tv station, and get some good entertainment provided by your local area cinema. There are decent entertainment stores in the area, and cheaper to do so (although that is easier for some).
",pos,0.9999229
789," I was bored before the movie began, watching it over and over in my head. I don't think I watched much of it till the end of it. But then...I watched it with the hope that somebody would find it interesting. And I really wanted to watch it again. I wish I could have watched it years ago...maybe even though it was so...amazing. My favorite character, Raul Julia, was so dewy and yet still charming and irresistible. She certainly had more going on than I can possibly have in this movie. It was refreshing to watch her come up with all these little outfits and outfits in this movie. But I found myself laughing a little while I was reading this. This movie has grabbed my heart and minds, and it has been a struggle for the past nine years to get over this movie. It has become my favorite character in the series, and it continues to get better and better every time. I can't wait to see more of Julie as the main antagonist in this movie.
",pos,0.99992037
1354," Time has not fully been kind to Giada. She has not been in this film in 25 years. But, Giada is still one of my favorites! I absolutely loved this movie and will absolutely go to see it again! Yes, I know that Giada is very good and very sexy and I really, really loved how Anisio's character would relate to her. The story was so well-developed, it was believable and I felt quite at home. All the characters had personality, yet there were barely any sex scenes. I also loved how Anisio had no character in her story. There were so many nice touches (e.g. the way Anisio had ""dreams"" about her in the movie), that it was easy to forgive her for not being a great actress. I liked how Anisio's voice was more natural than Giada's, and also that Anisio's voice was better in this movie. Overall, I really loved the direction it took and I
",pos,0.99992025
368," Time has not been kind to Ireland in Stormont. Brian Burke hasn't made Ireland proud since 2004, and has largely lost ground to Marlene Dietrich in the latest Alliance, the most hated party in Ireland. That said, he still shows he can still work his way up the managerial and legislative tree. Newspaper writer Patricia Hunter is now an independent, and is now a full-time journalist with the Department of Media. Patricia looks after her son, Brian, in a fierce and efficient way. Patricia is married to Michelle, now the wife of a successful stage actress who has only recently returned to the USA. Brian is an extremely good, sometimes ditsy journalism student. His CV is in serious need of work, and his CV has already been confirmed as a major. Patricia is married to Marlene Dietrich, who has an impressive acting career in Hollywood. Their first son, James Burke, was born into a multimillionaire family. Patricia has two Masters degrees in film and is working in television production. Patricia has co-written two novels and two co-written and directed an episode of the first episode of 'Single White Female'. Patricia Hunter is married to Jeffrey, who is married to Michelle, in a multimillion
",pos,0.99992
763," The original was mildly entertaining. Gruesome touches were the only two of the series so far I can remember them being in the same series. Basil Rathbone is surprisingly charming, playing the part with the oddest possible gags. Lara Flynn Boyle is also surprisingly entertaining. Basil Rathbone is entertaining in this too. Very well played. Definitely recommend. Basil Rathbone is entertaining on a good dose.
",pos,0.9999174
1925," Before this movie was even finished, I was depressed about the quality of films I loved and so much I turned it around a little, wishing I could have made more movies like this. I couldn't buy or rent, so if there was anything I wanted to do, I would have to wait and see if they would come up with a better idea. Not that I am surprised by the fact that Sofia Coppola is still making movies about her. I really, really loved her and how much of a sister she has! It was my favorite movie of all time. She was such a sweetie and always with me. I had always been very quiet and always had my head in her bookshelf. I was always reading Sofia Coppola books and getting them from my sister. She wrote to me constantly, asking for my honest opinion about my life. She wrote, ""Things have changed in the last two years. I have moved out of my home town of Regina, Saskatchewan and now live with my wife, who I have been very quiet and kind. I miss her so much in the film. I really miss her greatly.
",pos,0.9999174
905," Time has not been kind to Washington this far, but in this case it has been good to see a lot of love being given to Cinderella II:Dreams Come True and not in the literal sense of the original 1934 but simply in the way it has been. This was a fine, fun-turns-out-to-be-a-good-speaking-director turn. The story established our protagonist as we know we have here in the fairytale ""Place in Heritance"" and is very well-developed, by the way. Our heroine's father Bing falls in love with another man, and falls in love with a French actress from another village. The story established our love story in the early going and the relationship between the two of them through a very interesting character interracial relations. We have a very goodie in the village of Tadashi (supposedly the doting sister of Bing's) and we have a very goodie friend (supposedly a violinist) in Tadashi's side. Tadashi is very kind and always with his whole family, always
",pos,0.9999169
154," I generally find that Anastasia has a good cast in Regina, Saskatchewan. It has good acting and good direction. Regina is a good place to work these days. It has had an interesting cast in Regina during Regina's renaissance. Regina has had some very good actors but none of them truly hurt Regina. Regina is still a good enough place to work. Regina's renaissance has not been as good as it has been and I would not recommend this enterprise to anyone. Saskatchewan has had decent acting in Regina, but not so much this time round. This is a good lesson in how to become a good actress in Regina. Don't get me wrong. It is a good lesson in life and how to focus on acting in your life as a full time caring, caring, independent woman who is kind and kind to everyone around you and always with the caretaker of your life.
",pos,0.99991655
100," Excellent comedy with good supporting by Dudley Moore and good direction by Dudley Moore. Moore is Arthur, a former king of England, who suffers from mental and emotional crises from an unknown third party. Arthur is an exceptional king and he has a long, drawn out story that rambles on for an interminable two hours. Moore is Arthur's assistant in law, and Arthur's wife, Ann, is married to a relatively recent multimillionaire (Momma), and Arthur is just now beginning to get a job. Arthur is admittedly a bit young, but he still has talent and talent in his chosen career.Arthur is Arthur II, a king who was chosen to be King Arthur II of England by his country, and he is an exceptional magician. He is also entertaining (and, more importantly, entertaining) in his own way, and makes a good living entertaining and entertaining as a whole. Moore is Arthur II's buddy, and they both love him as much as they do. (Both of these people were very good in their own way and always had the charisma to make them appealing, even though they had to be ""there"" for the most part. Arthur II: King Arthur II was very good in principle and
",pos,0.99991536
1338," Time has not been kind to this movie. I am pleased to see this film again and get some feedback on how the story went down in this regard. It is extremely well written and efficient, and also very well paced. I particularly loved the ending because of the snowball effect that happens when you realize that your friends have no idea you're friends and that you had no idea that they were all along the same boat when they met. I really can't find an excuse not to watch it again. And, I can tell you that the entire cast are very well cast. Everyone gets a story that makes them happy, even if they are alone. And the supporting characters are very well-developed. I particularly loved the way the new love story was able to connect and connect with the older sister in this story. I can't help but watch this movie too!
",pos,0.99991524
1326," Very good movie. I will give it 4 out of five stars if it continues to move along.I love how Anisio looks and outfits and looks great here. I had trouble with the Sin City outfit in my thirties but now that I have seen them in a thirties they look great all the same. The desert is definitely my favorite place and they had the legionnaires at their side. This was definitely my favorite part of the movie. I loved how Anisio looks and how he keeps his face perfectly controlled whenever he is asked for his opinion. Of course, the actors are alluring, Marlene Dietrich is charming and Anisio looks dewy and alluring as she is in this film. The graphics were also very sexy and engaging and all there was drama in the entire film. I loved the concept of the Sin City in this film and will go to see it again, as I did recently.
",pos,0.99991155
961," Time has not been kind to Jeffrey Konvitz since he broke out with Soul Survivors in 2004. He has made numerous movies, television shows, and movies that have relied on his expertise and expertise in staging spectacular and ground-breaking spectacular climaxes. This means that he reaches an extremely high standard of performance in every single film he makes. Even the most gruesome yet most gruesome yet still leaves behind behind a very gratuitous gory end that makes it appear that there was more going on. It's an extremely interesting film. You can get a good grasp on how high class Hollywood puts people's flesh on display in relation to the most gruesome things they can find in nature. This film is a perfect example of the slow-boil motion horror genre. It runs into the same vein as many of these movies, and tries to recreate that classic feel with every bit as much bloodshed as possible. I loved this movie. It runs into the same vein as many of these films, and makes me wish I was more famous as a director. All these films followed suit with equal parts violence, and some beautiful scenes that really brought a true sense of realism to the film. I particularly loved this movie. It was an enjoyable movie. I
",pos,0.99991107
1558," This movie is extremely well acted, the acting is conducted in a good pace, and there is no question that the movie is good fun. There is, however, a very disturbing turn in the story which makes it appear that the main character, played by Patricia Hunter, is a very good girl (given that the main character is played by an entirely different lead in this movie). Patricia is very good natured and very good-speaking. She is extremely convincing in the end, she keeps you very quiet and even she shows that you can handle the guilt of those around you. Patricia is very convincing, she makes a persuasive character study and she knows you can handle it all. Patricia is extremely convincing and persuasive, especially when the two main characters (the main character) are very well-developed and well-developed (but not all that bad for her). Patricia is very convincing and persuasive throughout the entire movie. She almost always gets what is in her mind and you get the picture, and even though the main character seems cold, she still keeps the focus on the plot and makes you appreciate her personality even more. Patricia Hunter is extremely convincing in this movie. She's very convincing, she keeps you amused throughout the movie, she
",pos,0.99991095
1929," Very good job. Don't get me wrong, this film has good acting. It certainly isn't awful bad and all of the good acting is there. I would recommend it to those people that like inciteful movies but still having fun. Not all that bad, the story is interesting and funny. The villain, however u cant understand them so easily he cant understand them. The plot was predictable and the plot was predictable and the villain could be out for revenge for some guy who they think killed his wife. But the acting was believable and I think that u cant understand the plot at all. I wish u would like this movie a lot more, and maybe it would have helped a lot.
",pos,0.99991083
324," This is a genuine British treasure, made famous for its close-to-home setting and its quality of life. John Dahl has written many gem-stealing, charming, historical detective stories about the area, and his recent London-based project, which revolves around a young reporter (Dafoe) who finds herself placed in an unknown territory, and gets sucked into a serial killer mystery suitable for London: Is there truly a serial killer in this town? Is there truly such a thing as a ""young reporter"" in the area? Well, not entirely, I think. Dahl brings a different sensibility to his writing, and his style of detective play makes it more digestible, more digestible and easier to connect with the local community. Dahl shows that he can slice up London with an eye-open and a mop or two, and still keep his view on the plot twists and turns. His wife has no memory of the killings, and he doesn't find the killer's identity in the book. Dahl is married to a very nice guy (Dafoe) who lives in poverty, and has two young children (Dafoe's sister, Yvaine). Yvaine is a lovely, white,
",pos,0.9999093
908," Very good movie!!! This is a great trip movie. It runs into the same territory as Sin City and I think that it is unique and cleverly follows the guidelines of the original Sin City but with some twists and turns it is still entertaining. It is also very well-written and efficient, and has a good pace of its own. The cast is very well cast and is well-developed and is very well-developed. The direction is also very well-developed. I think the Sin City movie is an interesting character study because it is so much of the story revolves around the relationship between a young reporter (Joseph Haggerty) and the Sin City underworld king. Joseph, along with his trusted medical genius, responds in a very convincing way to Haggerty's rage over a murder mystery regarding the young reporter (Joseph E. Tracy). The plot unfolds in a very interesting way and is very well-developed. However, its main disadvantage is that it is extremely long and there is no such thing as ""san pedro"". This movie has to be the first film I have ever seen and it is the only one that I can find the time to watch. Highly recommended for anyone needing an excuse to do some serious thought
",pos,0.99990916
358," Red Skelton is so good as Kevin Spacey, and witty, and engaging that you actually feel he's playing a huge, massive, earthshaking, espionage thriller with lots of blood, graphic sex, and an awful lot of violence. That said, there's something valuable about him in this movie. He's not the most charming guy around, but he's charming and charming as Kevin Spacey. Overall, a solid comedy about modern day espionage thriller. This movie is fun for the whole family.
",pos,0.99990714
1977," It's a wonderful film. It's fast paced and has a lot of good supporting work from Dudley and Michelle Forbes. They all have comedic roles, so we gave them a chance. We liked how they
",pos,0.9999068
526," From Star Wars: The Old Republic, this movie is an enjoyable, fun, and quality movie that finds its heroes among the evil that you find themselves in the end. And if you love the mystery or love the mystery of the mysterious force that is the force that operates the universe, this movie is for you. The story introduces us to our protagonist, a former journalist who wants to investigate a mysterious force outside the control of the government. After several months without having much of a connection with the government, we enlist a motley group of people that we come to care for. They all talk about how they came to this world and have some interesting character's or relationships with the government. And of course, there is humor and mystery surrounding the plot. Along with that, there is humor in the title. Overall a great film. Very fun movie. Rich, fun to watch if you can't wait to see it again.
",pos,0.99990666
988," Red Skelton is a very good, fun character to watch around Autumn time. It has a warm, family atmosphere, and it has a nice cast. I highly recommend it. Highly recommended!
",pos,0.99990654
1726," I am pleased to say that Technicolor 3 brings a lot of its charm to the 3-D movie format. This is not heavily into the 3-D format, but it is still a good fun to watch if you can get a few people to come along and get to it.
",pos,0.9999044
1521," Very good comedy...I'd like to see a new Buster Keaton film. It is set in the 1980s and revolves around two young witnesses (Boyle) who want to prove their innocence by proving that they didn't do anything wrong by casting a phony killer, John Gielgud. Keaton is prickly and yet still charming as a big bad guy in Scooby Doo. He has a fierce, fast-speaking, funny character (Matuschek) who often strangled his victims and takes revenge on their repressed sexual nature. The movie was mildly entertaining and very well-written. It stars David Ogden Stiers, Brian Posehn, Burgess Meredith, Burgess Meredith, Michele Carey, Burgess Meredith, Burgess Meredith, Burgess Meredith, Burgess Meredith, Burgess Meredith, Michele Carey, Burgess Meredith, Burgess Meredith, Burgess Meredith's sidekick, and many others. This film is pretty lame. I can't say much about the Plot, although I liked the direction it was headed in and basically how it came to be. The only fun I had was watching Buster Keaton play Scooby Doo with his friends in the background and not much fun came to watch him play Scooby Doo in that
",pos,0.9999038
136," Seriously, I've watched a lot of bad movies in my time. I like to think the bad movies are fun to watch, but I still find myself laughing a lot and loving the acting, and loving the acting a lot. My sister, Georgia, is very nice and soft and alluring, and she always skits in every film with the same kind of cool, fast moving, and irresistible love story. I love how Georgia's voice is so very sexy and I can breath the breathing space without the help of my throat. I love how Anastasia changed my life, and she made me a very good girl for her. I can't wait to see more! See more!
",pos,0.9999037
193," Very good comedy. Rich people are usually very good at casting decent actors and it shows that somebody out there knows what they're doing and they can get it right away. Rich people always give great performances and they don't give fools any fools a chance. Rich people always give you the meatier roles in your project and then drop a big budget into your own acting career. This is no exception. This is a good film. Rich people always give you a lot and you get to work hard, you get to work on weekends and you get to do what you love and do so well, all at the expense of having to work two days a week in between. Rich people always give you the meatier roles in your project. This film is good for those people who love a project. Rich people always give you the meatier roles, they get to work on weekends, they get lunch with their families and it all gets them a good job. Rich people always make movies about your project and all that you can get is fabulous entertainment. Rich people always make movies about your project. If you want to go to an independent film school, artsy, get a job! (Acceptance of course, is a major plus!)
",pos,0.99990344
977," This film is so very good that I turned down a chance to watch it again. It is extremely good, and I loved how Anastasia changed in the remake and became a little bit nicer. The acting was perfect, and I had seen the original pretty much the same way. The story was very well-developed, and the gay newspaper critic did a great job at bringing the gay newspaper critic to life.I wish I could have watched the entire film, though it takes more time to get a good grasp on the characters.I liked Cinderella II: The Beauty Queen better this way. She was obviously not the best but this was Cinderella II, and I wish I could have watched it again. Cinderella II is simply beautiful. Cinderella II was just as bad as her father. I don't like Cinderella II: The Dads too much, though. So this is a great movie, but not perfect either. I think we all should at least give this one a chance.
",pos,0.9999031
