text,label
"It was great to see some of my favorite stars of 30 years ago including John Ritter, Ben Gazarra and Audrey Hepburn. They looked quite wonderful. But that was it. They were not given any characters or good lines to work with. I neither understood or cared what the characters were doing.Some of the smaller female roles were fine, Patty Henson and Colleen Camp were quite competent and confident in their small sidekick parts. They showed some talent and it is sad they didn't go on to star in more and better films. Sadly, I didn't think Dorothy Stratten got a chance to act in this her only important film role.The film appears to have some fans, and I was very open-minded when I started watching it. I am a big Peter Bogdanovich fan and I enjoyed his last movie, ""Cat's Meow"" and all his early ones from ""Targets"" to ""Nickleodeon"". So, it really surprised me that I was barely able to keep awake watching this one.It is ironic that this movie is about a detective agency where the detectives and clients get romantically involved with each other. Five years later, Bogdanovich's ex-girlfriend, Cybil Shepherd had a hit television series called ""Moonlighting"" stealing the story idea from Bogdanovich. Of course, there was a great difference in that the series relied on tons of witty dialogue, while this tries to make do with slapstick and a few screwball lines.Bottom line: It ain't no ""Paper Moon"" and only a very pale version of ""What's Up, Doc"".",neg
"This movie is bizarre. Better put, it's ""freakin' weird"". I could give you a plot summary, or some hoity toity analysis, but I would consider it a waste of your time. All anybody needs to know about this movie is two young sisters, one incestuous relationship, homicide, post mortem mutilation, and one really disturbing infatuation. At the end of the movie you feel like you need to go take a shower to wash the filth off yourself, but not in a good way like after ""Pulp Fiction"" or ""Fight Club"". It's like you're a teenager (or high schooler being that i am myself still a teenager)and have just done something you A: wish you hadn't done, and B: hope to the Good Lord of Heaven and Earth that your parents never find out about. And nobody likes that. My advise is that rather than defiling your mind and by watching piece of wanton cinematic filth, just go waste your time on something a little less horrible and watch ""Kazaam""(yes, I would rather watch ""Kazaam"" than ""Murderous Maids"", read into it what you want).",neg
"I saw the 7.5 IMDb rating on this movie and on the basis of that decided to watch this movie which my roommate had rented. She said she had seen it before. ""It's funny and sad! I cried the first time I saw it,"" she gushed. Maybe compared to other Bollywood movies this deserves a 7.5 out of 10, but in comparison to all the other movies I have seen in my lifetime, this deserves no more than a 3. Any movie where I can perpetually guess what is going to happen next is no good for me. The characters are unbelievable, how the act is not realistic at all and their motives are contrived. It is over dramatic and the songs aren't all that great. My biggest problem with Bollywood movies is the lack of subtlety. All the emotions are way too overdone and thus not at all realistic. Any emotion or bond between characters that is the least bit subtle must be magnified with an unnecessary song. I think I understood that the relationship between the father and son was more like one between friends than one between a parent and child without having to have it conveyed via a five minute long song. The stupid comic relief complete with laugh track was not funny or necessary (we get it, Laxman isn't the sharpest tool in the shed). If a movie tries to elicit tears through the most hackneyed means possible it just isn't meaningful, just a bit embarrassing.*****SPOILER*****Generally if someone has terminal stage lung cancer their son who lives with them would know something was wrong without having to be told. Too many plot holes to count. At first the movie was amusing and cute in the way Bollywood movies are to people who don't watch them that avidly but it just got tedious. It takes a lot of skill to make a movie that is amusing and heartwrenching and the best way to do it is usually not having all the amusing parts in the first half of the movie and all the heartwrenching parts at the end.*****SPOILER OVER***** Perhaps it had a very little more depth than other Bollywood movies that I have seen, but not much at all. I spent more time laughing at the stupidity of the movie than the parts that were supposed to be funny. I didn't shed a single tear nor did I feel like it, rather I was overwhelmed with a feeling of disgust at the attempt at a dramatic ending. I don't recommend this movie if you want to watch something good, I recommend it if you want to watch a Bollywood movie that is kind of sad.",neg
"Expecting to see a ""cute little film"" from mainland China, I was ill-prepared. Family dynamics, community and the inevitability of change have rarely been explored so expertly on film. Every character is solid and I was completely drawn into the story. The organization is much more complex than American audiences will be accustomed to. Yet, there is no difficulty following the progression, even while reading subtitles. Jiang Wu, as the retarded brother, is a constant shining light. Leave your cynicism in your locker. It will be there when you check out.",pos
"""While traveling in the mountains, a man is attached by a mysterious creature that promptly departs, leaving no trace of its presence. Unbeknownst to the man, he has been attacked by a werewolf and now he's inherited the curse associated with such creatures. Now our hero must race against time to rid himself of this dreadful affliction before the next full moon,"" according to the DVD sleeve's synopsis.Horrifically re-produced from the original Spanish, ""The Fury of the Wolf Man"" loses whatever charms it may have possessed in its original form. Lycanthropic Paul Naschy's werewolf characterization is uneven and ineffectual. Dominatrix scientist Perla Cristal and sexy assistant Verónica Luján never get close enough to truly titillate. The often incoherent storyline isn't even ghoulishly amusing.",neg
"Wow! I loved this movie and LOVE Judy Marte!! This girl isn't just an awesome pretty face, she's funny and really really talented!! She made me laugh many times just by being very naturally rough with Victor who was desperately hitting on her! We'll be seeing her a lot in the next coming years... and probably also from director Peter Sollett and co-star Victor Rasuk!Raising Victor Vargas is one of the best film I saw in a long time! Very refreshing! It's true, nice, funny, well filmed, it got it all : good story, good actors, good film direction!If you like simple, slow paced, real life, urban movies, like maybe Jersey Girl from Kevin Smith, you'll love Victor Vargas! It's better!",pos
"The small California town of Diablo is plagued with mysterious deaths after sheriff Robert Lopez unearths an ancient box.Legend has it that the box holds the sixteenth-century Mexican demon named Azar.FBI agent Gil Vega is sent to investigate the murders and joins forces with the sheriff's daughters,Dominique and Mary to fight with evil and bloodthirsty demon.""The Legend of Diablo"" is an absolute garbage.The film lacks scares and gore,the acting is amateurish and the direction is bad.The animation is the only one aspect of the film I enjoyed.I'm a big fan of indie horror flicks,for example I loved ""Torched"",""Live Feed"",""Bone Sickness"" or ""Neighborhood Watch"",unfortunately ""The Legend of Diablo"" is a huge misfire.Definitely one to avoid.",neg
"The cover of box of this movie has Kyle Minogue's name on it, but she has the same destiny as Drew Barrymore did in ""Scream."" That's the first thing that makes this movie lame; they are trying to market a movie with someone that's in it for 5 minutes.Of course, we have to have this movie feature young hip college kids that are oblivious that there's a killer going around. To top it all off, Molly Ringwald of 80's teen movie fame is the star of this beautifully written film. It's a good career move for Molly to get some money doing a crappy movie in Australia so she won't get ridiculed in the states.Either way, this dumb movie is about some dumb horror movie that was never finished because this dumb creature kills everyone that's in it. Throughout the movie, we're supposed to guess who's the killer. Long story short, remember our little friend Molly, she saves the day...or does she?This move is just plain bad, rent it if you feel like torturing yourself or just break it on the floor of your local video store if you see it on the shelf. Don't spread the horror.",neg
"This is a great movie, it shows what our government will to to other countries if we don't like their government. This isn't as bad as what Reagan and Bush number one did to South America, but the US still has no business messing around with other countries like this. This movies also proves that American media spouts government propaganda. This is exactly what they did to Aristide in Haiti. The reason this coup against Chavez didn't succeed is Chavez was elected with over 90% of the vote.This movie isn't just a political documentary, it would still be a great movie if it were a drama, it's amazing that this is real.The other reviewer is lying when he says ""Chavez seizes the airwaves"", the private media is running anti Chavez propaganda all the time.",pos
"First off, I'm a huge fan of 80s movies, and of Jennifer Conelly as well. So yesterday, I wandered into a local used book/movie store and found a VHS copy. I read the back and it sounded good and for $3.99, it was a good deal. So I took it home and popped it in the VCR. What a sweet movie! At my age now, I relate more to movies like About Last Night or St. Elmo's Fire, but still I remember what it was like to be 15/16 and in love with an older guy, etc. We all have those little crushes when we're younger. And if it doesn't work out, we're heartbroken and we think that we'll never get over it. But of course we do. Many times. It's that sort of sweet quality that I really got from this movie. The feeling of ""Oooh! I remember when something like that happened to me..."" is all through it. The characters are interesting and well-developed. I recommend it to anyone who likes 80s movies, teen films in particular, or to anyone who just wants to go back and remember a simpler time in their lives.",pos
"I gave this movie a single star only because it was impossible to give it less.Scientists have developed a formula for replicating any organism. In their lab(a run down warehouse in L.A.), they create a T-Rex. A group of industrial spies break in to steal the formula and the remainder of the film is one endless foot chase.Of course the T-Rex(a rubber puppet)gets loose and commences to wipe out the cast. It has the amazing ability to sneak up within 2 or 3 feet of someone without them noticing and then promptly bites their head off.One cast member escapes in a police car and spends the remainder of the film driving aimlessly through the city. She is of such superior mental ability that she can't even operate the radio. She never makes any attempt to drive to a substation or a donut shop and appears hopelessly lost.The T-Rex wreaks havoc throughout the city, there are blazing gun battles and buildings(cardboard mock-ups)blowing up, but a single police car, or the army, nor anyone else ever shows up. Such activity must be commonplace in Los Angeles.We can only hope that a sequel isn't planned.",neg
"It was a doubly interesting experience. For some reason the greatest scientific mind of the 20th Century had never been the central figure in a movie*. The closest I can think of as films with Einstein in them are CHAMPAIGN FOR CAESAR, where (like a ""deus ex ma-china"") the great man is heard clarifying a point on a radio quiz show, so that Ronald Colman is proved to have given the correct answer after all, and in BULLSHOT where the great Albert is one of a dozen leading physicists and scientists who are drugged with cannabis by the villain, intent on stealing some machines of theirs. It is notable that in those two cases, and in IQ, we are dealing with comedies. So far nobody has tried to do a serious film about the life of Einstein, like John Huston's attempt to do one on FREUD with Montgomery Cliff. I guess it is just too hard to get the world of mathematical equations or the secrets of electro-magnetic field theory into exciting dialog. But then, only three years ago Russell Crowe and Christopher Plummer did A BEAUTIFUL MIND. Maybe nobody really has tried.(*Subsequently, after writing this, I remembered the successful comedy YOUNG EINSTEIN with Yahoo Serious about ten years ago. But that is an exception and it was a spoof.)The other surprise was the actor playing the great Albert. It was Walter Matthau, here taking time away from the series of films he did with Jack Lemmon in that last decade of their careers. Matthau was a highly capable and gifted character actor, in both comedy and drama, but normally his comic personas were variants of his ""Whiplash Willie"" Gingrich from THE FORTUNE COOKIE. They were connivers and gonifs. Later they would shed their criminal propensities because we had grown to like them, but they remained grumpy types. But his Albert Einstein happens to be genuinely sweet. More like his Kotch than like Willie Clarke.He plays Albert as good old uncle Albert. It seems that Matthau's Einstein is living in Princeton with his niece Catherine Boyd (Meg Ryan), and she is seeing a stuffy professor named James Morland (Stephen Fry). But Fry's car needs repairs, and they take it to the auto shop where Ed Walters (Tim Robbins) works. Robbins falls for Ryan, who is attracted to him - but finds that he lacks the mental equipment that she admires. Good old uncle Albert, aided by his three friends (Lou Jacobi, Joseph Maher, and Gene Saks) decide to give their assistance to Robbins and make him an apparently unrecognized physics genius. This will open the doors of romance between him and Ryan, provided Ryan is impressed and Fry does not spoil things (as he hopes to do).The atmosphere is sweet, as when Matthau and his chums rig up a super physics quiz that they help Robbins cheat on (by switching the positions of their bodies). The plot eventually leads to the outright lie that the brilliant Robbins has constructed an atomic powered rocket ship - which brings in the interests of the nation in the figure of President Eisenhower (Keene Curtis).It was a charming comedy, and an interesting stretch for Matthau in that he was not as hyper as normal, but far more subdued.",pos
"OK, so I know of this movie because of a friend of mine's in it and I actually visited the set when they were filming, so from a personal stand-point, I was intrigued to finally view this obscure little gem. If you dig at all on info regarding this movie, you'll find it's mired in legal troubles (even over 7 years after being filmed) so, if you are at all like me -- then you'll do whatever it takes to obtain a copy. My source? Ebay. About $15 but I felt ripped because when I got it today in the mail, it was a very rough, grainy copy of a ""SCREENER ONLY"" release, complete with annoying top mini time-code but alas, I could still enjoy it but not as much as if I had a proper copy, something I suggest you obtain if you want the full impact this film may or may not have on you. From what I have gleaned, it's been released on DVD in Germany & now Spain. With that, good luck & happy searching/bidding...;). The score/sndtrk is worth it alone. Very eclectic and varied (somethinbg rare these days IMHO in film) -- I think that will be my next sndtrk/score to locate, but I digress... Now, onto the review. The film opens as Billy Zane's character is injecting a nurse in the mental ward he is apparently locked up in. He steals her clothes (even shoes) and quickly moves into a series of holding up a bank/loan shop but after escaping with the loot, well, I guess this is where the ""plot"" begins -- he inadvertently looses it. After perpetrating several campy over-the-top crimes & dalliances to various A to C-list celebs to locate the money, he finds himself somehow in a cemetery where a funeral -- I think for the dead guy he shoots in the loan office/bank, and -- even with 1950's police cars and cops looking all over for him steadily throughout -- he never gets seen or nabbed. (He sees daily newspapers reporting his ""crimes"") This I liked, because it gave the thin plot an extension. After all, it's a MOVIE (see: fiction) & director Iris Iliopulos does what I think is everything possible to 1) Bring Wood's vision to fruition and 2) Give it an updated feel, yet have shots of authentic 50's police cars intertwined with, ahh, local L.A..99$ stores -- so well hence my 9 rating. If the period and props were authentic -- I would have given it a 10. Now it wraps it self up kinda weird and I won't spoil it for anyone but let's just say the final ending is somewhat disappointing for it, to me, it had promise, action and comedy -- all up till the end, so...with ALL that said --locate a copy at your own discretion.Just realize that, as there is no dialouge (except for some narration and singing) this may be up your alley -- maybe not-- but I definitely think it's worth a watch. The actors all do fine performances and it's only the inconsistency in proper period pieces that really made me long for just that correction -- then I would say by all means check this film out for it's not like anything these studios put out these days (or will in the future, too) I am sure.",pos
"I love this movie!!! Purple Rain came out the year I was born and it has had my heart since I can remember. Prince is so tight in this movie. I went to a special showing of Purple Rain last night and it was like a concert i was glad to see some true fans cause this movie is so undervalued, it is really one of the greatest movies of all time. The music is untouchable. The movie is about ""The Kid"", played by Prince, his family is dysfunctional, his band is the hottest act in town, and he has his eyes on the Apollonia, an aspiring singer. There is no question why purple is my favorite color I can thank ""The Kid"" for that. So if you have not seen this then you are need to asap. This is a classic - 4ever!",pos
"This movie was o.k. but it could have been much better. There are some spooky moments but there aren't enough of them to make me ever want to see this movie again. There are some scenes you could fast forward through & not miss anything. The biggest flaw is that it is so predictable, & that is the reason why I rated it so low. It's watchable but don't expect anything great.",neg
"This was one of my favorite series when I was a kid. The Swedish broadcasting company decided to broadcast it once again a couple of summers ago when I had just finished my first semester of medical school. I was surprised to see the depth in which the organs was explained. Sure, some things are simplified but most of it was correct (even though it was made 22 years ago!) and quite understandable. I would suggest that all soon-to-be medical student should watch it. It is a very good way to learn some of the basic medical words for example. Now I'm in my 7th semester and I think I'll watch the series once again as soon as I've bought the DVD-box :-)",pos
"I love the music of the Clash and I love the music of Joe Strummer and The Mescaleros. I went to this movie hoping to learn about the man behind most of that. But I came out of the theatre not knowing much more about Joe than I already did after reading the entry on Wikipedia. The movie never really gets through to the person, his thoughts and feelings. What they did was to collect the little material that they had, shaky blurry videos and to interview some people about Joe Strummer at a camp fire. It turns out that most of these people knew him very little or not at all, and that the director just wanted them in the movie in order to have some more celebrities say, ""Oh, he was such an inspiration to all of us"". Like Bono or Johnny Depp (whom they seemingly asked to keep his pirate costume on to benefit from his current success in Pirates of the Caribbean). It seems that the director could not even wait until the body was cold before he jumped in to sell his version of ""the greatest punk rocker and hippie at heart"" that ever lived, sanctifying the person without really knowing enough about him.Sure, being a fan i enjoyed seeing the images of the band, hearing the anecdotes behind the songs and such, but in the end I felt like what remained as the portrait of Joe Strummer could have easily been told in 60-90 minutes.Go see the movie if you are a fan, otherwise better listen to some music of the Clash or even better the undeservedly unknown Mescaleros, where Joe Strummer reached the peak of his musical development before his death, melting all his rich influences together to one amazing sound.",neg
"OK, OK, don't get bent out of round. I was kidding.""Bustin' Out"" is actually a better and truer title anyhoo.Racism and crime dramas get the satiric treat meant from our X-rated animator friend Ralphie boy. And he does one of his better jobs here.On the crime front it shows the truth. They build it, defend it, then boredom and stronger rivals cause them to (maybe) lose it. See for yourself to see what goes down.Racist? I don't know. With Scatman (RIP) and the love walrus (also RIP) being black and the main point of view, I saw it as an attack on racism mostly. The fact that Richard Pryor liked it says as much as well. And the younger (pre ""Miami Vice"") Phil Mike Thomas in there was a nice surprise.It's an animated ""Blacksploitation"" film. That's a good thing. Done well and well done. It will make some squirm (like the lynching scene) but unfortunately that's based on fact.But Ralphie REALLY should have re-thought that title.",pos
"The pakage implies that Warren Beatty and Goldie Hawn are pulling off a huge bank robbery, but that's not what I got out of it! I didn't get anything! In the first half there's a new character (without introduction) in every other scene. The first half-hour is completely incomprehensible, the rest is just one long, annoying, underlit chase scene. There's always an irritating sound in the background whether it's a loud watch ticking, a blaring siren, a train whistling, or even the horrible score by Quincy Jones. There are a lot of parts that are laughably bad, too. Like, the bad guys chasing Beatty on thin ice with a CAR! Or, the police arriving at the scene roughly fifteen times. I really hated this movie!",neg
"""The Last Hard Men"" is a typical western for the 70's. Most of them seem to be inspired by Sam Peckinpah. Also this one, but Director Andrew McLaglan is a John Ford Pupil and this can be obviously shown in many scenes. IMO the beginning is very good. In a certain way McLaglan wanted to show the audience a travel from the civilization to the wilderness. In the third part there are some illogical flaws and I complain a bit about Charlton Heston. He has to play an old ex-lawman named Sam Burgade but he is in a fantastic physical shape. I never got the feeling that he really has problems to climb on a horse or on a rock. For me he didn't looks very motivated as he usual do in most of his epic movies. Same goes to the beautiful Barbara Hershey who is playing the sheriff's daughter. Maybe both had troubles with the director or were unhappy with their roles. Hershey and Coburn are not showing their best but they are still good. If the scriptwriter had John Wayne in their mind as Sam Burgade? Also Michael Parks as modern sheriff is a bit underused in his role. On the other Hand there is James Coburn as outlaw Zach Provo. Coburn is a really great villain in this one. He is portraying the bad guy between maniac hate and cleverness. His role and his acting is the best of the movie.Landscapes and Shootouts are terrific. The shootings scenes are bloody and the violence looks realistic. Zach Provo and his gang had some gory and violent scenes. What I miss is the typical western action in the middle of the movie. I would have appreciated a bank robbery or something similar. Overall it's an entertaining western flick. Not a great movie but above the average because of a great Coburn, a very good beginning and some gory and violent scenes.",pos
"As someone who likes chase scenes and was really intrigued by this fascinating true-life tale, I was optimistic heading into this film but too many obstacles got into the way of the good story it should have been.THE BAD - I'm a fan of Robert Duvall and many of the characters he has played, but his role here is a dull one as an insurance investigator.The dialog is insipid and the pretty Kathryn Harrold is real garbage-mouth. From what I read, there were several directors replacing each other on this film, and that's too bad. You can tell things aren't right with the story. I couldn't get ""involved"" with Treat Williams' portrayal of Cooper, either. He should have been fascinating, but he wasn't in this movie. It's also kind of a sad comment that a guy committing a crime is some sort of ""folk hero,"" but I admit I wound up rooting for the guy, too.Not everything was disappointing. I can't complain about the scenery, from the lush, green forests of Oregon to the desert in Arizona.I'd like to see this movie re-made and done better, because it is a one-of-a-kind story.",neg
"The only redeeming quality of this overlong miscast melodrama is the scenery of southern France and the voice of Nana Mascouri singing the theme song. Stephanie Powers is miscast and betrayed by a phony accent. As has been pointed out, she is too old to play an 18 year old and looks far too young as a grandmother with a college age granddaughter? Lee Remick is good although she also is ageless in her later years. The talented Joanna Lumley is under utilized and also manages to look forever young when her middle aged son (Robert Urich) finally marries Grandma Stephanie Powers. Stacey Keach's ceaseless arrogance makes you wonder what these women saw in him. Don't know how any viewer could relate to his excessive portrayal? The most credible performance is given by Ian Richardson, who makes the rest of the cast look like rank amateurs. It strains credulity that the handsome male suitors in this epic would remain ever single while they patiently await the subject of their affections to finally consent to accept them. Can anybody believe that handsome Robert Urich would remain single for decades waiting for Stephanie Powers to finally accept his endless marriage proposals? The WW2 engagement between the Wehrmacht and the Marquis is laughable. To begin with, the Germans did not occupy the Provence section of France until late in the war, it was controlled by the Vichy French puppet government. We see the French resistance staging a daylight raid on Mistral's villa to steal sheets after which they all lounge under a bridge waiting for a lumbering truckload of Nazi troops to surprise and annihilate them? If you want to see a well acted mini-series set in a foreign country, don't watch Mistral's Daughter. A far better alternative would be The Thorn Birds.",neg
