,text,label,confidence
254," A disappointing movie. In the span of 22 years I have watched and enjoyed this movie. My expectations were not at all what they were when this movie was released. The cast was poor, the story was almost completely predictable, and it was extremely difficult to get a good laugh out of the audience member who was laughing so hard he actually died laughing his whole time he was away from his girlfriend. I wish I saw the original but sadly no one did.I will miss this movie so much.
",neg,0.99985886
1450," This is one of those films that tries very hard to stick to the exact lines that are generally found in mainstream cinema but still remain true to their characters. Its an entertaining little film, but hey, at least it tries hard to stick to those lines that seem aimless at the end. The villain, in particular Tadashi Miike, is extremely well portrayed by Fuyuyu Miyazaki.The story is extremely poor, overall giving the impression that the story is completely pointless. I'm not a huge fan of the gothic yet so if you like that Japanese feel good about the movie it should give this a miss. 7/10.
",neg,0.9998572
1047," This movie is outstanding entertainment at the time, period, period, and quality. It is extremely disturbing at times. I was totally bored throughout the entire film and was completely bored at the end. I also disliked westerns or anything that compelled me to watch, because they were so gruesome. However, this movie has absolutely no fun in it. I wish I could find a better ending to this movie. I really can't find a better ending. It is simply awful. I have to say that the entire movie is very bad. It continues to pile on with all the pointless jokes, the ridiculousness of the title and the weak jokes. Not even ONE DAY in THE MAN WHO WOULD BE KING OF THE CORNER is funny. The villain of this movie was the king, the rage of the people, the rage of the few people around her, the rage of the rage of the rage sneakers sneakers she runs and has topless in a karate fight with her lover. The real heroes are her lover and the King of the CORNER. The plot is not as good as you think it is. The action is terrible, the setting and the setting are terrible, the hotel not so bad, and the setting was so
",neg,0.9998567
1291," The villain is aptly geeky and has a taste for big budget movies. But his villainy alone won't hurt him too much in the end. The only redeeming feature is the fact that he was able to convince me that this movie was made in America. (Besides I have to admit that I did not watch this movie in a good way because I live in Scotland and did not like it in the USA but this one enraged me). It is an extremely weak plot that I can accept for the sake of all time and I am not surprised to see why. The villain is just plain stupid. What's doubly depressing is that he has resorted to directing his own personal greed at the expense of the greater good and the life of the company. How many people know that the fictional railway porter in ""The Nutcracker"" (who never got an A, B, C or D in his life) was just another giant plot device to his advantage. The real villain is none other than the Nazi Hall Monitors (martin sheen) who want to keep their Nazi Hall hostage. (Or, rather, they want to keep the peace and all the Nazi Hall Monitors alive by making them pay for their crimes
",neg,0.99985635
1861," This film is extremely weak and uninspired. It has none of the above, the most obvious reason being that the main character(s) are so young and impressionable. I'd like to argue that Sofia Coppola deserved better, but what really bothers me about this film is the way in which the focus is placed on her (male lead) rather than her character. I can't help but wonder if some sub plots are similar to those in the Harry Potter movies. I've read a lot of bad books in the Harry Potter canon, and some of them are actually good books. However, Sofia Coppola seems to find a niche for herself in this kind of thing. She seems to have learned a lot about film making in the making of ""Silverado"" (or rather, a Dads film), and she still seems to struggle to find a partner. She obviously knows better things about making movies than this guy does, and she certainly has talent. But despite the fact that Sofia Coppola seems intent on destroying all of them, it shows how far she can take this movie and what a terrible amateur sleuth she is. Her screwball job really hurt her. She's not doing anything
",neg,0.99985635
227," This film is extremely poor. There are no great strengths or bad script readings here, just plain old boring plot twists and unimaginative acting. I highly recommend this film to anyone needing an example of a plot to understand the meaning of a certain movie, no matter how bad the script may be. If you've watched or are looking for a good western/open minded movie for the 3 months before this movie, then you owe it to this magnificent, complete and insightful portrait of your spiritual journey. Its length is only slightly less than that of Kenneth Branagh's ""In the Line of Fire"" and its cinematography ruins your patience. 9 out of 10 stars!!! Definitely recommend this film!!! If you are looking for a good western/open minded martial arts film with lots of bloodshed, be it. A solid western with good acting and good direction can be found in this film.
",neg,0.99985564
489," This movie was extremely disappointing, and I expected an average of 4 out of 10 out of 10 out of 10. But I still congratulate the entire cast for making this movie worth watching. They should have brought the original into the mix. The hotelier in the movie couldn't disguise the fact that she was a big fan of Giada Colagrande and Giada Colagrande and even though she was very nice to me she still insisted on keeping me on the couch and read my mind. Overall I just loved the hotelier in this movie. She really grabs you by the balls to the very end. I can't even begin to tell you how bad it was, though the hotelier was so kind and honest. I definitely recommend it.
",neg,0.99985504
1646," This movie was extremely weak and uninspired. The plot was extremely weak and uninteresting and thus I felt that it was the duty of the director to give the audience ""permanent nightmares"" every time they hear about a plot or two. What a tragedy. I'd like to argue that instead of making fun of the movie, the audience should just be amused and simply focus on their lines of dialogue. I wish the actors would have kept the focus on other things instead of playing up their parts. Overall, this movie was a failure. If you can't get a half-way decent comedy from Hollywood, then you can't get a half-way decent comedy from your local theater.
",neg,0.99985504
1086," This movie was extremely weak and did not deliver much action. I felt like I saw the whole movie in my mind. None of the characters were memorable and thus could not be picked up by the time the story went into the conclusion. Overall I just felt bad for not releasing this movie as quickly as I did and I
",neg,0.99985397
24," This movie isn't a great mystery movie at all. There are a lot of plot twists and moments that seem aimless and contrived. None of them really deliver a satisfying conclusion to the story. The story is extremely weak and thus predictable. The main disadvantage of this movie is that its action is speeded up when compared to other western fare in general. If you can't get enough of this movie you must be either asleep or in some kind of mental disarray. It takes a long time to get going and it takes a toll on your sleep, especially
",neg,0.9998536
1830," This is the worst movie I've ever seen. I'm sick and tired of writing about this film. I know I must have watched it a dozen times now, but this cinematic masterpiece never got a five-star rating. And to top it all, it was so weak. The dialogue was just plain unfunny. It was all too predictable. A nihilistic plot about ""how to get what you want"" is the exact same thing that I saw in the old woodcuts I always hated. The only
",neg,0.99985325
1028," This movie is extremely boring, lame, and budget non-existent. It is a remake of the master plan I made in my home town of Regina, Saskatchewan, and there is nothing special about it. It has a nice western feel to it, the setting is perfect, and I had no idea that the cast would make a good cast. I had no idea that they would be portraying such a vile, unattractive character as Sheila Keith, a spoiled, unattractive character that they should just skip this part. If you can't appreciate this movie you should skip this.
",neg,0.9998503
1444," This film isn't great, or at least not for me. Although I liked it a lot during the filming, it felt very real and very dark in the end. This film has a very dark plot, and I had to forgive some of the actors a bit. None of the supporting characters were interesting, and were just identikit hillbilly cobblers. All form of entertainment are at their worst, and I just can't seem to muster the strength to tell you who this guy is. If anyone out there who finds this film to be funny, or even a good film, keep looking!
",neg,0.9998503
639," This movie is extremely weak, and not even serves the purpose as a satire, it's just plain old Harry Potter fanfiction. No one says that the plot is so bad, you can't take a plot out of your mind. Thats not what the plot is all about. Plot = bad. Plot = bad, no matter how bad it is, the movie plot = bad, you can't take this movie to another level. And, you can't get thru it without first guessing. The ending is simply awful. It just didn't follow suit. I was completely bored throughout the entire movie.I thought the plot was a very good idea. Now, to the movie's conclusion, you know, this movie is awful. And this is just the worst movie I've ever seen in my life. Plot = bad, no matter how bad the movie was. This movie just doesn't follow suit. This movie was awful, bad and really bad. It was like watching ""Friday the 13'Th"". I remember one of those terrible movies in high school. I know what happened to me when I was very young, how I got kicked out of a team for not
",neg,0.99985003
809," This movie is extremely disturbing and exceptionally bad. The first half hour is probably the worst part of your day and is basically a compilation of recycled material. There are a lot of gratuitous nudity and some graphic sex scenes that are just plain unfunny. Overall it is extremely disappointing and it is hard to find fault with this movie. I can say that I gave this movie a 7 out of 10. Rating: 7 out of 10 - James Cagney Overall - 7/10
",neg,0.9998492
861," This movie was extremely disappointing. If you liked Ang Lee and want an excuse to let your blood flow to your loved ones in the end please watch this movie. If you love a good thriller, horror movie, or comedy that is, and you've watched it, it is time for you to give it a miss. It has to be the worst movie you can get, in your collection. Of course it was extremely disappointing. I will not bother rehashing the plot, because the characters were not all that great in this movie. However, the acting was terrible, it was the worst I have ever seen in my life. The only redeeming feature was the hotelier waitress refusing to give the gratuitous bloodbath (the most disgusting thing I've ever seen in my life) because it was obvious the entire movie was supposed to be about love and the end of things. Strange how they all talk about how they love each other. I was in the theater watching this whole time, hating it. All I hear from the other audience member is that they all had sex with each other, and all of them were either asleep or had sex with prostitutes. I was too young to watch it, but this movie just brought it
",neg,0.9998491
1001," This is a compilation of slash comedy shorts with music by Dudley Moore, Brian Keith, Steve Agee, Brian Keith, and many others. The shorts themselves were awful, boring, and did not follow suit to the storyline very well. There were too many establishing shots and other pointless dialog (cringeworthy in the extreme) that I felt the need to highlight. The conclusion of the story was very good, and it didn't hurt the film in that it didn't hurt the film.I still congratulate everyone for making this film. They did not hurt the film too much. Overall it was good. It was entertaining, fun to watch, and it was a good lesson in life. I found it particularly interesting how the Dudley Moore film came into focus on the'media' as much as the rest of the cast did in it. It was nice that I can read a book on your plot, and the plot, etc. I enjoyed it and thought it was well worth checking out.
",neg,0.9998486
1650," This is an extremely poor excuse for the BBC iPlayer. The iPlayer was designed to be an independent rather than an ""open-ended"" cinema. It has an awful long history. There were far too many mistakes throughout the creation of this technological world and i hope to get the better of them and show the flaws and limitations of the 3D format in this presentation. None of the above mentioned flaws were actually mentioned here. The iPlayer has a good supporting cast and a good supporting cast that makes it easier to understand the plot and characters and how the various stories are being told. This presentation of the film was not well thought out and it was only because iPlayer was made up of entirely new material which makes it easier to understand them. It has a good supporting cast, good direction, good acting and a good script. All of the characters are very well portrayed in this presentation but this is simply not a good introduction to all of the characters and their relationships with each other. The story is poor, the structure is poor, the structure is weak and in some parts there is no substance at all to this. The structure is weak and in some parts it is even worse than in the other 3D. This presentation almost
",neg,0.99984825
205," This movie is extremely disappointing, and I wish Keenan would hire a different writer or director in order to write the story. It was never fun or fun to watch this again. It was robotic and contrived for a TV program. Its main disadvantage was that it was filmed over 3 days in a row, and it's print runs out in bunches on the side of the theater. Media is generally poor in releasing quality films like this, so this one was just laughable. I watched this with great
",neg,0.9998462
410," This movie is extremely weak, boring and uninspired. It has no fun in it. I can't find a plot or anything that really makes it move along and tries to jump off a bridge or something. This movie is just plain boring and uninteresting. Its plot is weak and there isn't even one redeeming feature. The graphics is poor and it has nothing at all to do with the characters. None of the supporting characters are likable at all. The only redeeming feature is the fact that the story revolves around the various ways in which you can get a job; the main disadvantage is that there isn't much to chew in it. This movie is so weak and so it seems pointless. I felt ripped off at the beginning and was very disappointed. I was very much disappointed with it in part because it didn't really hve that much to it; I really enjoyed it and its characters were just as bad as I expected. Im glad to finally see this film again.
",neg,0.99984527
479," It is extremely disappointing. If anyone wanted to watch this film I would recommend it for those who love to see ""True"", ""True"", ""His Girl Friday"" or whatever the title may be. All the characters are extremely well portrayed in this movie. Everyone seems to struggle through the pain and hurt during the movie and is often the only one who knows how to help out. I was very surprised at how much better they came up with in regards
",neg,0.9998449
603," This was extremely disappointing at the time, as I was still waiting to see the video release. Once you get used to the 2d format and have seen it a dozen or so times, this film just hasn't got what it takes to be a horror movie like this. I won't bother rehashing the plot or anything, because that would be the easy part. First off, I wanted to give it 3 stars. Because I thought this film would have been much better had it not been for all that much better things about it. I loved it and wish I could have watched the whole film, but it wasn't enough to give it 4.5 stars. I wish I was in North Africa, and that I could have dove deeper into the story, but alas, it was just me. I loved it and wish I could have dove deeper into the mystery surrounding the woman in the title. It was such a wild concept, and yet it was so successfully put together. I don't know what happened to her though, so I can't really blame her for not being up to snobbish, but this film did keep my interest throughout. She certainly did not deserve all the hype and I would have liked to
",neg,0.99984455
1261," This movie is a rip-off of ""The Ramones"" and its predecessors. It is extremely weak and weak, and even though I am completely bored of all the dialog and dialogue in this movie I still can breath the breathing space that it takes me to. Its plot is lame, lame. It seems like the director wanted to give all the players ""permanent record"" and ""permanent record"" - music, direction, etc. I like how they all talk about their love and tragedy/homosexuality/homosexuality in the title and the movie continues to play out. Overall I would recommend this movie to anyone wanting to slap ""The Rock'n' roll"" fans out of fear of being discovered, or those who expect an ""early night"" in Hollywood, or of course, the mystical, ""American Tragedy"" or whatever that the director intended. (If you were born into this ""American Tragedy"" culture, skip this if you can't get 6 to 8 hours of sleep, and maybe you'll find it in your blood ""campions"" shortly after this movie falls apart.
",neg,0.99984443
275," This extremely weak and infantile movie was 100% boring and did not follow suit to its budget. Not even the first episode, ""Silverado"" and ""Cop And The Mystery"" came close to being that good. Of course, most of the characters were already established and the plot was similar to that of ""Silverado"" or ""Cop And The Mystery"" from previous movies. However, this movie has the feel of being a rip-off of ""Silverado"" or similar, and is basically operating at the level of a high school play-that's become a cultural myth. It's like elementary school play, in that all students are expected to doze off to the ""cool"" side of things and get some sleep, while at the same time being expected to do some serious
",neg,0.9998441
814," This film is not an enjoyable film at all. The story is weak and contrived, pretends to be a compilation of recycled material. It is a compilation of the worst films I have ever seen and is just plain depressing. I am not surprised that Sofia Coppola seems to be turning a poor actress into such a bad dream. Not even George Kennedy can save you from this travesty. Director Kenneth Branagh is just sick. He should be ashamed of himself. This film is sick and tired of this crap. Its an enjoyable film that tries hard to uphold truth about your sexuality and get some men to forgive you and get over it. It is an enjoyable film. It has fun to watch, though its not great, its still fun to watch and maybe give back to those around you.
",neg,0.99984396
411," This film is extremely weak and thus, it is almost painful and yet still amusing. As for the story, the only redeeming feature is the fact that it is so clearly put into words and not following up on a basic lesson in English. The subtitles are poor and thus, I must give this film 3.5 out of five stars. Although I greatly enjoyed it and would recommend it to anyone needing a break in the wall for a sleep-over or two. This movie is so good that I
",neg,0.999843
1667," This movie was extremely weak and uninspired. It wasn't even pretentious in regards to the title. I liked it as much as the rest of the cast did. It didn't hurt that much since it was made over a half hour ago. The story was almost completely pointless, and thus the only conclusion I can find is that this movie is an example of how to make a good horror film. It is extremely disturbing. I was completely bored throughout. It's funny how the prank phone calls were made and all the halloween night's entertainment went on for no reason at all. I wish I was more of a hero of this movie. I wish the creator would just hire some decent writers and directors to write jokes and/or a funny short, so that all that content could be hidden away. Not that I am a great fan of the gothic or violence of the original but I have read a fair few of the reviews on the internet. One reviewer stated that the film looks terrible and should be ashamed of itself. I agree. I give this movie 3 out of four stars!
",neg,0.99984264
1073," This is an extremely weak and contrived plot. It isn't an entirely original movie, though. The cast is terrible, in fact, it isn't original. It just didn't move along so well that I can actually get my $20 every time. Luckily, this movie was released in the same region. I live in Georgia, so I can get some decent western scenery and the sound of the ocean in that part of town. This movie is a real struggle to make my head ""off"". It isn't that bad, it is a real struggle. This is an extremely weak movie. It just doesn't move along so well that it becomes a part of your routine. (Besides, it does seem to struggle to find a good partner in law) (If you can't sleep, this is a good movie to watch.) So...maybe you're depressed, or maybe you're just not good at work.
",neg,0.9998424
484," This movie is a rip-off of Star Wars. There is no getting around this easily. There is just no getting around it. Its plot is extremely weak and thus it cannot be very well-developed and quality-conscious. The acting is weak, and thus its villain, Raul E. ""The bad guy"" (the bad guy) talks about his background, motivations, etc. Well, that is what this movie is about. I dunno where it came from but it came from. I was in high school with bad guys and bad guys. I had bad flashbacks, and thought this movie was lame. What the heck did I miss? Oh my gosh... this movie is lame. Don't get me wrong.It's funny. I love the simplicity. I love the simple things, and the characters are allusions to the hero. It's a very good lesson for all ages. If you can't appreciate this movie, skip it.
",neg,0.99984205
659," This isn't a horror movie, but rather an actual play of modern day horror. It has a good plot, bad acting, and a good cast. The story is extremely well-developed. The cast is well-developed and talented. A good reason why they chose to portray the creepier sidekick/villain of the ""Insomnia"" rather than the creepier ""regular guy"" persona they often encounter on the show. The acting is terrible and the direction must be faulted. The entire movie takes place in New York, New York in a nice, low-budgeted house with a nice settee, and you sort of feel asleep. The actors are generally bad and uninteresting. The hotel is too small, and it has an annoying small girl sitting in the front of the whole lot. So I thought this would be a good idea to set up a screening in my place of work.
",neg,0.9998412
873," Although animated, this film was extremely poor. This was despite being rated R, based on a true story. Of course, the plot was predictable and there was no violence in the story. In fact, it felt like a compilation of recycled material. Not that much. Not that there was violence in the climax or that there was some kind of plot at all. I am not surprised that Sofia Coppola came out with a different ending than in the first half of the film. Actually, Sofia Coppola is best remembered for directing such films. I would like to argue that the violence in this film was justified, and that Sofia Coppola should be remembered for her taste for violence and plain old fun. This is not a good movie, and Sofia Coppola is not bad. I am pleased to see the animated version, but the ending should be the same.
",neg,0.9998406
1424," This movie is extremely poor, almost painful, and has very little to do with acting. It portrays the shoddy treatment of some of the characters, and even the weak (producers) don't understand what is going on. It also doesn't really stray from the narrative very much. There are too many white male characters (male and female) that seem aimless and don't understand the plot at all. (If that's not enough complaint, there are also too many white male characters in this movie)So, this isn't about hating on black people, this is about hating on white people, and hating on all the evil that white people do for you. I am very disturbed by how many people insult your character, insult you in the most insulting way they can possibly get. That being said, I still can't help myself to think about how many people will pay attention to this movie in the near future.
",neg,0.9998405
1084," This film is extremely weak and uninspired. It is extremely weak at times and at times it shows just how far the mainstream has fallen since its heyday. Not even George Kennedy, Barry Bostwick, Christopher Walken or Ben Stein could save this travesty from sinking like a ton of bricks. This is despite the fact that all the major characters are portrayed as likable and insult every single person in this movie, despite the fact that the plot is very well-developed and the dialogue is conducted in a
",neg,0.99984
216," This movie isn't a great film at all. It certainly doesn't deliver on the ambition of your average low budget movie like Monster Hunter or Soul Survivors. The story seems aimless at best and at worst it doesn't really deliver on the ambition of its plot. I found it quite a bit silly and insulting to watch it until the very end, even though it continues to play into your sympathies. Overall, it's a Dull movie. Worth recommending if you love westerns and are looking for a good western movie, and avoid it.
",neg,0.99983954
1419," This was the worst movie I've ever seen. Not even George Kennedy deserved the 3 out of four stars! All I know for sure is that the Three Stooges were nominated for an Academy Award; but this film was too good to fail. The acting was terrible. I would recommend this film to anyone needing an example of how to act in a low key, especially those people who can afford to rent an expensive cinema. I know that
",neg,0.99983954
1066," This is extremely poor at best and very disappointing at worst. The story was a mess and I really had no idea who was behind it. It would have been much better if they'd just let the reporters get the picture of their character instead of bothering with the actual plot and all that mess. So now that I know what happened, and what the hell was that about to happen to me? How can you be a good reporter and not get sucked into a big budgeted project like this? CONSIDERING THIS YOU CAN! CONSIDER YOURSELVES WARNED!
",neg,0.99983954
607," It is extremely disappointing and disappointing to read all the reviews on this film, sadly this one is so weak that it makes me wish for the animated version to be more digestible and easier to follow. Not that I can understand why anyone would give this a miss, it's simply not enough of a film to get me thru the pain of a real murder mystery that usually justifiably involves stacking the guilt of the killer with a different set of circumstances. Not even George Kennedy, Barry Bostwick, Barry Bostwick, Dostwick, and Manhattan Murder Mystery sub plots are worth elementary school-level murder mystery, and the entire movie is just plain awful. What an ending!?
",neg,0.9998381
283," This movie is extremely disturbing and frankly, I don't know where this movie came from. It is the worst horror movie I've ever seen, period. It has a terrible cast that often slows down and has them all shot in some horrible way, some of them even worse than before. The acting is horrible, the dialogue is just plain boring and uninteresting. Overall, it is very disappointing.I will be honest with you and all of the reviews in this movie. Overall, it is not a great movie. I can't recommend this movie to anyone. If you like horror movies, this is one of your best days away from home and maybe even better this movie would be.
",neg,0.9998379
608," The movie was extremely poor at best and uninspired at worst. I couldn't believe it. All the characters were stupid, lame, badly acted, and basically void of any emotion at all. There was a saying in Hollywood, and it was, ""Do not treat your actors like morons."" This means that you should never treat your actors like morons, because even the most intelligent character in the movie would be completely bored by the acting and would be bored by acting alone. Avoid movies like ""Silverado"" and ""Sleeping With The Enemy"" and ""Kill me, now!"" Avoid movies like ""Silverado"" and ""Silverado"" or ""Silverado"" and ""Silverado"" and all of the above. Avoid movies like ""Silverado"" and ""Silverado"" by simply turning down the TV. Avoid movies like ""Silverado"" and ""Silverado"" for two reasons. First of all, because it was written by an American who got 750 dollars provided his/her honest efforts were not wasted. Then, because this movie was so great it compelled me to give this magnificent 3 out of five stars rating to it. I would not recommend this movie to any one.
",neg,0.9998363
1405," I can actually tell you that there were some really great acting and some really bad acting in this film. The problem is that, in this technological age of incredible special effects, there were barely any extras. We had to put up with some pretty lame acting but basically all that came in was recycled material. What an exceptionally poor excuse for this film, and it continues to be in no way good to see in a bad light.I sat down with my tablet in silence for the third time in my life, watching this with the pre-credit cards in my palm and thought to myself, ""What the hell!"" Then I went to the local video store and bought 3 of those awful bad films, and watched ""Kalifornia"" or something along the line, and here are the 3 bad films. There are some great acting in all the bad films. (There are also some great acting in ""Kalifornia"") But these films had the nerve to be rated R.Nonetheless, it still blows me away how good the acting in this film is. It's fast paced, action packed, fast paced, and budget non-existent. The acting is terrible, it's speed slows down to address the viewer's mental issues and
",neg,0.9998357
1744," Of course, there are some brilliant literary performances from the Stooges and the Woodcuts. Basil Rathbone is entertaining as the Great Monk and even the play is upbeat and fun. Basil Rathbone is excellent as the Great Monk and his sidekick, Patsy Byrne is excellent as the Great Monk's partner in the atrocious murder mystery (Lionel D'Thierier), and is even more charming as the Great Monk himself. Basil Rathbone is simply outstanding. Highly recommended for the Great Monk (and anyone who loves and knows how to play the Lesser of the two ways) and the Woodcuts.
",pos,0.99968314
396," Excellent thriller, comedy, comedy, romance, romance. It is a genuine gem of a movie, with an intelligent, charming cast, a great plot and superb acting by Dudley Moore and Keith Baxter. Moore is entertaining, with good direction by Dudley Moore and good direction from rock musician Dudley Moore. Moore is Arthur Askeys. Moore is entertaining, with good pace and character, as well as the supporting characters. Arthur Askey is Arthur's sidekick, and Arthur's sidekick, as well. This is Arthur's sidekick, and Arthur's sidekick in principle. Arthur is very good with prostitutes, but he still has a good laugh about halfway through and Arthur's got some real life experience to chew. Arthur is Arthur's best friend, so they go to Ireland to make Arthur happy, Arthur's sidekick. Arthur always skits in to make sure no one in his life gets hurt, especially not Arthur. So Arthur decided to give his honest opinion about the woman who had cheated on him. Arthur was never a good guy, but he still gets a few gags every time he insults her. The acting is poor and Arthur is just generally awful. There is something valuable about being Arthur's friend and not his big
",pos,0.99965954
180," Excellent martial arts film from Hong Kong, with great acting and great supporting work from Chang Cheh in Fist of Bruce, Bruce and Dan. Nowadays, though, movies like ""Silverado"" are still being made. This film is a good introduction to the ""kung fu"" style of fighting. Although the fighting is great, it is actually very good, and has an interesting plot which revolves around a classic martial arts film (Milo) and is played very well. The fights are very well choreographed, and the fight choreography is conducted very well, by Chang Cheh and the entire cast. It is well worth watching, especially in places like Hong Kong. Special mention must be given to the film's star, Wei Pei, who has released a new movie in the same year. You can see the entire movie from his home in an old café in a lovely little village, and can clearly see the progression of the fights in the background. It is a great film, and I highly recommend it.
",pos,0.9996113
