text,label
"Although properly warned I actually sat down to watch this movie. In part because I usually give every movie an even break, and because I thought that a single movie couldn't be that bad. I stand corrected. Not even George Kennedy, Barry Bostwick or Ben Stein could save this turkey from sinking like a ton of bricks. Only once during this humor forsaken travesty of a spoof did I laugh. Namely during the Simon says scene. The other jokes are either poorly carried out or simply plain unfunny. And some of them you actually see coming a mile away. This movie just hasn't got what it takes to be a good parody like Airplane! (I+II), Naked Gun (I+II+III), or Scary Movie. They all had A. funny gags, B. good dialog and most important of all C. unforgettable quotes. Men In White has got D. none of the above. To call this movie bad would be a gross understatement. AVOID THIS MOVIE ANYWAY YOU CAN! CONSIDER YOURSELVES WARNED!",neg
"I recently watched this film at the 30'Th Gothenburg Film Festival, and to be honest it was on of the worst films I've ever had the misfortune to watch. Don't get me wrong, there are the funny and entertaining bad films (e.g ""Manos  Hands of fate"") and then there are the awful bad films. (This one falls into the latter category). The cinematography was unbelievable, and not in a good way. It felt like the cameraman deliberately kept everything out of focus (with the exception of a gratuitous nipple shot), the lighting was something between ""one guy running around with a light bulb"" and ""non existing"". The actors were as bad as soap actors but not as bad as porn actors, and gave the impression that every line came as a total surprise to them. The only redeeming feature was the look of the masked killer, a classic look a la Jason Vorhees from ""Friday the 13'Th"". The Plot was extremely poor, and the ending even worse. I would only recommend this movie to anyone needing an example of how a horror film is not supposed be look like, or maybe an insomniac needing sleep.",neg
"After seeing this film I complained to my local cinema about the quality of the sound-track or whether the cinema sound system may be faulty. For at least the first half of the film it is extremely difficult to understand what anyone is saying because of the background 20's music and the scratchiness of the sound-track. I was ready to blame the cinema equipment but not so - it was the Director.I was told the subject of my complaint was an essential part of the making of the film. The music and the sound was supposed to be distorted to create a very disturbing effect within the film. These days, directors will go to many lengths to make their film unique. Unfortunately, no matter where or how you see that film the sound score will be the same.So apart from the historical inaccuracies of this film (which you can find out for yourself elsewhere) the sound-track distortions are in themselves a good reason to give this film a miss. You will only hear the distorted scratchiness of the sound-track and certainly not a cat's meow.",neg
"THE ZOMBIE CHRONICLES Aspect ratio: 1.33:1 (Nu-View 3-D)Sound format: MonoWhilst searching for a (literal) ghost town in the middle of nowhere, a young reporter (Emmy Smith) picks up a grizzled hitchhiker (Joseph Haggerty) who tells her two stories involving flesh-eating zombies reputed to haunt the area.An ABSOLUTE waste of time, hobbled from the outset by Haggerty's painfully amateurish performance in a key role. Worse still, the two stories which make up the bulk of the running time are utterly routine, made worse by indifferent performances and lackluster direction by Brad Sykes, previously responsible for the likes of CAMP BLOOD (1999). This isn't a 'fun' movie in the sense that Ed Wood's movies are 'fun' (he, at least, believed in what he was doing and was sincere in his efforts, despite a lack of talent); Sykes' home-made movies are, in fact, aggravating, boring and almost completely devoid of any redeeming virtue, and most viewers will feel justifiably angry and cheated by such unimaginative, badly-conceived junk. The 3-D format is utterly wasted here.",neg
"This was the worst movie I've ever seen in theaters. It was just a compilation of recycled material. People getting hit in the head is not funny. People getting kicked is not funny. After the third time a guy got kicked in the balls not even the youngest audience member was laughing anymore. It just got tired fast.I went with my younger sister. She actually laughs out loud at King of the Hill but this cinematic masterpiece bored her. I'm not surprised. The story is pretty lame. A midget thief steals a big diamond in what was definitely the easiest heist in Hollywood history. Then he hides out with a family pretending to be a baby. I know it sounds exciting but that's the whole story. Say those two lines over and over for 1.5 hours and you'll get the picture There were predictable jokes galore. I really felt ripped off after seeing this. I wasn't expecting much and I was still disappointed. I wish Keenan would just hire some decent writers to write jokes and/or his next script. This was even worse than White Chicks if that is possible. I've seen high school plays that were better, and cheaper.There wasn't anything positive about this movie. I don't like my entertainment to be dumbed down.",neg
"A number of brides are mysteriously murdered while at the altar, and later their bodies are stolen en route to the morgue. Newspaper writer Patricia Hunter decides to investigate these mysterious killings. She discovers that right before each ceremony, the bride was given a rare orchid (supposedly from the groom) which contained a powerful drug that succumbed them. Patricia is told that the orchid was first grown by a Dr. Lorenz, who lives in a secluded estate, with his wife. In reality, Dr. Lorenz is responsible for the crimes, by putting the brides in a suspended state, and using their gland fluid to keep his wife eternally young. Patricia, along with Dr. Foster (who is working with Dr. Lorenz on the medical mystery surrounding his wife) try to force Dr. Lorenz's hand by setting up a phony wedding, which eventually leads Patricia into the mad doctor's clutches. This movie had a very good opening reel, but basically ended up with too many establishing shots and other weak scenes. The cast is decent, Walters and Coffin deserved better, but that's life. Russell steals the show (even out hamming Lugosi- who does not give one of his more memorable performances, even considering his Monograms) as Countess Lorenz playing the role with the qualities of many of the stereotypical characteristics of many of today's Hollywood prima donnas. Weak and contrived ending as well. Rating, based on B movies, 4.",neg
"The only reason i am bothering to comment on this movie is to save you all 97 minutes of your life and maybe your money.I bought it ex-rental for £3.00, it looked interesting, so i took a chance.Within minutes of turning it on i realised i'd made a mistake. The entire cast should be stored away until winter and then thrown on the nearest log fire, where they could meet more of their kind.As for the Devin Hamilton (Writer and Director), he should just be shot, sadly this should have been done before he made this rubbish.Avoid this film, If you see it in the shops run away.1/10",neg
"This was so lame that I turned the DVD off...maybe halfway through. It was so weak, I couldn't even pay full enough attention to tell you how far in I made it.Though I really wanted to believe that the depiction of the young Carlito would be somewhat different, I just couldn't buy it. I don't really blame the actors, because I think it was the script that may have fallen flat. I did find myself laughing a few times, but I don't think those lines were intended to be funny.It's only saving grace is that I bought it in a 2 DVD set and I would have paid the price I did for the original alone. This is one of those cases when they should have let the classic stand alone.",neg
"A pointless movie with nothing but gratuitous violence. The only fun I had was playing ""spot the location"", as much of it was filmed in my home town of Regina, Saskatchewan. I like to support locally produced films but this one was a major disappointment.",neg
"From around the time Europe began fighting World War II, until the war's end, Hollywood (with significant prodding from the government) made tons of movies which were designed to try and get young men to enlist in the Army, by making the life of a serviceman appear ""cool."" This is by far the sloppiest, implying that the life of a soldier is devoid of work, you get the best food, and you get to lie around all day listening to Ann Miller on the radio. I am far too young to have participated in WWII, but I think that there was more to it than that. There is the barest cat's whisker of a plot, and a bunch of musical numbers featuring some of the day's leading acts.I think that by 1943, even the most naive of civvies knew that there was more going on overseas than the wacky hijinks portrayed in this movie. While I am sure that it was meant to be viewed as escapist entertainment, I can't help but wonder if the family and loved ones of men fighting in the war, were amused or repulsed by this trivialization of their loved ones' sacrifice.",neg
"This film seems to be completely pointless. There is no reason why anything that happens in it happens, as if it was written by a small child who got bored halfway through and thought ""how can I wrap this up?"". And what were Jared Harris and Christopher Walken thinking? Did they do it for a bet? I couldn't tell you the plot, I'm not entirely sure there is one to be quite frank, but if there is it didn't register. Jared and his bird go to Ireland after she falls down the stairs while lashed up, as you do. They go to a house with a very annoying small girl in it, meet Christopher Walken who has dug up some ancient woman preserved in peat. He brings her back to life for no other reason than it continues the story and she shows her gratitude by immediately icing him. From then on it all gets a bit silly. A couple of hours of my life that I'd like back!",neg
"A disappointing film.The story established our protagonist as Chrissy, a 'young', rather sullen individual drifting, not doing much. Actually she does very little to move the narrative along so it didn't surprise me to see the focus shifting on her relatives. It's a pity though, Chrissy seem like interesting character.Story was predictable and at times felt quite formulated. So the question now is, when are we going to see the Campions, Jacksons, and the Tamahori's breaking ground with compelling, cinematically-told stories that will inspire, rather than entertain for the toll of two hours?Technically, a disgusting shot film.",neg
"The Thumb idea isn't such a winner the second time round. ThumbTanic wasn't as good as Thumb Wars for a number of reasons. Primarily, I think, Mr Oedekerk had far less to work with in the Titanic send-up. Unlike Star Wars, the movie Titanic hasn't (yet?) become a cultural myth and there are far fewer references to be made which will resonate with the audience.In ThumbTanic, the holes are filled by one-off jokes which don't really seem related to anything. For example, the hero's insinuation that the heroine isn't clean during the ""jump off end of ship"" scene - it's not funny. Rather, you just think to yourself, ""Did I miss something in the original movie?"". There were too many of these type of baseless jokes (cf. arachnid).By contrast, the send-up of the smarmy ship's designer had meaning and was funny. Also very funny was the send up of the bloke in the movie who wanted to go ""faster"" as a maniac running around demanding *everything* be ""faster"" including the sinking of the ship and himself being the first to die. These sort of jokes meant something in the Titanic context and lent meaningful humour to Thumbtanic.The thumb ""media"", the faces and the voices, are still amusing. The props and sets and the CG animation are worthy of appreciation. Overall, although ThumbTanic proves that quirkiness alone won't work, this filmette still keeps you amused and chuckling to the end.",neg
"This film is so much of a rip-off of the masterpeice ""demons"" and thats the only thing that makes the movie worth watching. The acting is terrible,the action scenes are speeded up,the script is almost painful and budget non existent.If you think this film is good then you havn't seen a real horror film, skip this and get a copy of the movie demons.",neg
its a gem movie if anyone who hasn't seen movie sholey he cant understand what is going on there. a thakur call men for catching a big terrorist who is like god and even police don't know abut him but these ppl do.biggest advantage of film is its speed u never know what is going on and the part is completed. actors are at there best of worst acting and actress is here for time-pass of songs. and what u cant forget is the cool dialouge which seems to come in very long time but u cant understand them so easily try hard for that and last word i haven't seen movie complete due to a brain roast so plz tell me ditz end if it have,neg
"The movie is just plain fun....maybe more fun for those of us who were young and fans of ""The Ramones"" around the time the film was made. I've watched the film over and over, by myself and with friends, and it is still fresh and funny. At the risk of being too serious, the concept of being a big fan of a certain band is timeless, and high school students boredom with drudgery of some classes is just as timeless.And, the film has some gem lines/scenes.....references to how our ""permanent record"" in high school will follow us through life. (Let me assure you I've been out of high school for, uhhh, some years and it's not following me).....the famous ""static"" line (""I'm getting some static"".....""Not as much as you're going to get"", as Principal Togar approaches).....the school board member who is so decrepit he's attended by nurses....the Nazi Hall Monitors love for a ""body search"" ......Principal Togar announcing, ""I give you the final solution"", and burning the Ramones records (note: records were what came before CD's) ....and of course Joey Ramone noting, ""Things sure have changed since we got kicked out of high school"", followed by Togar asking ""Do your parents know you're Ramones?""Just one piece of advice.....don't look up where the stars are now.....Joey Ramone sadly died young. Dey Young, who was a major hottie in the film, today reminds us we all age....PJ Soles career never advanced as we might have expected......... Marla Rosenfield, as one the other students, apparently appeared only in this film (one of my male friends dies over her every time we watch the film), though I submit her performance was more than adequate and should have brought her more teen film roles. And, does anyone know what happened to DJ Don Steele? So, watch and enjoy.....don't think....just have FUN!",pos
"Edmund Burke said that ""all evil needs is for good me to do nothing."" Hollywood often gives us trash because not enough families go to see quality films. This movie was uplifting story of the loss and restoration of faith. It had no violence, no lewdness, and did not deserve a PG rating. The western scenery was filmed well, and some of the vistas were simply breathtaking. Actors were a bit young for their parts, but otherwise believable and talented. Music score was too loud, and in some places drowned out the dialog completely. I'm seldom surprised by movie endings any more, but I was pleasantly surprised by this one. Sometimes the good guys do win, and they win by honest efforts. We liked the movie and the message, and would recommend it for the entire family.",pos
"It has singing. It has drama. It has comedy. It has a story. It's one of the greatest movies ever made ... period. If you can't enjoy this movie, then you must be either asleep or in some kind of mental disarray. In ""Yankee Doodle Dandy"" James Cagney sings and dances his way to an Academy Award; but in this movie he is BETTER! This is James Cagney at his quisessential BEST! He's fast with the one-liners! He's fast with his feet! It's nonstop action. And the song-and-dance skits are classics, especially ""Shanghai Lil."" And the supporting cast is great; and the entire movie is upbeat, fast moving, and exudes confidence. And even though this movie was made over 70 years ago, it's still watchable, even today. And of course, this movie features Miss Ruby Keeler (who was married to Al Jolson). She is the perfect partner for James Cagney ... and Dick Powell too! If you like upbeat, fast paced movies, with lots of singing and dancing, this is the movie to watch.",pos
"It's a rather good movie, but too Americanised in it's predictability. Change the Kung Fu for football and the Turkish Family for a Pakistani one, and you get to watch Bend It Like Beckham (2002) almost scene for scene. A nice feature the serves as the backbone of the movie is the progression of fights with the mysterious ninja under the highway, beginning with miserable losses and slowly progressing until the last fight is a win against oneself, as the Kung Fu master stressed several times. On a different level, the Danish life is revealed quite different than the image it has by outsiders: the non indigenous immigrants that make a large proportion (actually, the majority) of the Danish citizenry, the graffiti in the Copenhagen suburbs, the taunting of the immigrant girl in the begging of the movie. All portray a different picture than one has in mind when one hears the word Denmark.",pos
"The opening flourishes left me purring with delight at their inventiveness - the altered version of the Archers' logo, the introductory disclaimer, the way the camera pans over the cosmos. It's strange to think that `It's a Wonderful Life' came out in the same year. No great coincidence: the 1940s was awash with heaven-and-earth films; but the glowing cotton wool nebulas and cutesy angels of the competition look tattered, something best passed over in silence, when placed next to Alfred Junge's vision.It continues to look great all the way through, as more and more striking ideas are sprung upon us. I'm not a great fan of mixing colour with black and white in general. One of the two visual schemes almost always looks ugly when placed next to the other. Not so here. Powell dissolves colour into monochrome and monochrome into colour as if it's the most natural thing in the world, a mere change of palettes. Both the colour photography and the black and white could stand on their own.As for the story ... this may be Pressburger's best script, or at least it would have been had the conclusion been a more logical outcome of preceding events. Other than that it's tight, yet with more going on than I can possibly allude to here. Was the heavenly stuff real or imaginary? (Or both? Perhaps Carter dreamt up a fantasy that was, as it so happened, true.) Everyone says we're meant to neither ask nor answer this question, but I don't see why. I'm sure we ARE meant to ask the question. The film even gives us clues as to what the answer is - indeed, the problem is that there are too many clues and they seem at first to be pointing in different directions. The fact that other things ought to occupy our attention as well doesn't mean that this shouldn't occupy us as well. There is, as I've said before, a lot going on.Consider the scene in which Abraham Farlan (Heaven's prosecuting lawyer) plays a radio broadcast of a cricket match, and contemptuously says, `The voice of England, 1945.' Dr. Reeves (the defence) acknowledges the exhibit with a great deal of embarrassment, and then produces one of his own: a blues song from America, which Farlan listens to as though he's got a lemon in his mouth. Reeves looks smug.Snobbery? Well, I don't see why it's snobbish to condemn blues music - and that's not what Powell and Pressburger are doing, anyway. As the song is being played, we get a shot of the American soldiers listening to it: several of them nod their heads to the rhythm, perfectly at home. THEY don't find it incomprehensible. There's something valuable about the song and neither Reeves nor Farlan knows what it is. Reeves probably realises as much. All English audiences (and all Australian, Indian, etc. audiences as well) know without being told that there is something of value in the cricket broadcast, too; and that while Reeves understands THAT, he is unable to explain it to Farlan - hence the blues broadcast, which shows that people can understand each other without sharing an understanding of everything else. It's a clever scene.One last thing. I found David Niven a bit cold, without the charisma he would acquire later in his career; but even so, I don't think a film has grabbed my heart quite so quickly after the action began, as this one did.",pos
"The first time I ever saw this movie was back in the 1980s as a wee lad. My dad actually recorded it off the TV. I must have watched is over 20 times, before the relatively recent release on DVD.I of course bought and watched the DVD and was taken aback by how much the dialogue had changed. In the first version, which I still have on VHS, the mood of the film, thanks to the dialogue, was actually very dark. However the new version, featuring Van Der Beek et al, is more comic.To put it another way, it's like watching the original US release of Akira with that dub, before watching the remastered version with the literal translation of the Japanese.I'm in no way complaining, the story and quality of animation are not detracted from, but it does raise the question of whether Miyazaki intended for a lighter or darker narrative and theme in his film.....",pos
"Kurt Russell, whose career started when he kicked the REAL Elvis in It Happened At the World's Fair, will probably never top his performance as the King in this biopic helmed by slash and shock meister Carpenter. There are times you feel that you're watching Elvis until something snaps you back to reality...perhaps memories of a hapless Don Johnson in Elvis and the Beauty Queen? All the performances here are excellent: Season Hubley as Priscilla, Pat Hingle as the Colonel, even Shelley Winters brings the right level of nerves and hysteria to her rendering of Momma Presley.Kurt's dad Bing is here playing Elvis' father Vernon, and there's a fine understated performance from Robert Gray as Elvis' buddy and bodyguard Red West. A must see for rock n roll fans.",pos
"The quintessential road movie...if your idea of a road movie involves three would-be magicians with Eastern European accents and Claire Forlani. (Well, one out of four ain't bad...) A no-talent magician with an eye for showmanship (Max) watches a very skilled pickpocket (Hugo) plying his trade in New York. After convincing Hugo that he (Max) is a) mental and b) desperately in need of a partner to make his dreams of being a stage magician come alive, the not-so-dynamic duo enlist the managerial expertise of an inventor of illusions (Milo) and the, ah, gentler attributes of a lovely waitress (Lydia). The unlikely four pile into a van (obtained by Hugo...you guess where it came from) and head to Vegas. Havoc ensues. Anyhow, it's funny, it's well-written, and the ending is surprisingly good. A solid comedy with a warm heart, and all the better that it was totally unexpected.",pos
"Before she went into politics or public service, Glenda Jackson was one of Britain's finest film actresses. This film displays her talent despite having a supporting role in a stellar cast that includes Julie Christie as Kitty, the wife of a British Royal Captain who has lost his memory of the last 20 years, and Jenny played by American Ann-Margret in an almost unrecognizable role as the doting sister. Alan Bates plays the captain who suffers from memory loss triggered by the shell shock during World War I. Sir Ian Holm has a smaller role as the doctor treating him. You see familiar faces like Sheila Keith, Patsy Byrne, and Frank Finlay. You can't help but watch Glenda play a dowdy housewife and the first true love of the Captain but they came from different classes. It's not the greatest movie but it's good to see Glenda's amazing talent. She is still a fantastic actress, comedy or drama. She makes Margaret Grey into a likable character and you see why a regal captain fell in love with her.",pos
"This is such a great film! Never mind the low rating here. I really have no idea where that came from, they must be discussing a different film then. Because I absolutely loved it and found it to be a little hidden treasure. It's story was so original and charming.. I really can't think of anything bad to say about it. Maybe it has to be ''your type of thing'', but, I saw this with my sister and my mother, and we all were taken by it. The acting was also very good, and that is hard to do in a film like this. But I found all the characters very intriguing and sympathetic. I've always been very fond of Dougray Scott and found his new ''dark'' role very interesting. It is really awful hard to get me to like a bad guy, but I absolutely had no problem with that this time. Even more so, I adored him. Everyone who loves a good thriller/drama that also has a good dose of love and tragedy should definitely go see this film, no question about that! Anyone wanting to see a film with 80% bloodshed, should go rent something else, though.. But I guess the title already kind of gives that away. This is a love story, not Saw 3.I give this film 4 out of five stars!!! Good job!!!xxx Enjoy!",pos
"From the director of movies 'Last Seduction' and 'Kill me again', comes another movie in the noir style. John Dahl created a niche for himself by making movies on the themes of adultery, blackmailing in the early 90s. Though I did not have much of an opinion in regards to last seduction. But nowadays Mr Dahl has resorted to directing television shows.Its a shame since the man had talent.***SPOILERS** This is quite an impressive movie which revolves around a drifter Cage) that comes in to the town of Wyoming for a job. However he does not prove lucky and becomes mistaken for a hit-man from Texas by bar owner J.T Walsh. He is given the task to kill his wife (Boyle). But Cage decides to split after taking the upfront payment without doing it. On the way out of town he accidentally hits a guy on the road, who he then takes back to the local hospital. At that point Cage coincidently meets Walsh again, who also appears to be the local sheriff. After that Cage escapes from his clutches but meets in to the real hit-man that happens to be Dennis Hopper.John Dahl has co-written and directed this movie. Therefore it goes to show that a project can turn out decent when a director puts his thoughts on screen. The direction is of good standard, however while watching the movie I got a made for TV movie feeling. There were too many close up frames. However this does not deter the movie from being an enjoyable experience. The movie had good pace and the structure was perfect. Dahl written the script with good duration of lenght.Cage portrayed the role as a drifter realistically, though to me his performance seemed somewhat restrained. His facial expressions were on the mark. Lara Flynn Boyle was hot and handled her part perfectly as the femme fatale. Her hairstyle was far out and can make any guy go on his knees. Hopper played his part well. But I feel he was miscast for this role. He did not convince me that he had the qualities of a hit-man. The role was not written keeping his personality in mind.While viewing one will get deja vu of previous movies like 'The Hot Spot' and 'A Perfect Murder'. Due to the fact that some sub plots are similar. Overall if you are a fan of noir movies, then this one is for you. Worth recommending. 7/10",pos
"Back in 2004 I saw ""True"", Tom Tykwer's contribution to Paris Je T'aime. When I saw it I loved it and became thrilled. It became my favorite short film and made me appreciate the format so much. Of course I wanted to watch the whole film, and I would even check who was attached, etc.Yesterday I finally saw it, courtesy of the internet.First of all I must say that it looks AWESOME. The photography is BEAUTIFUL in every short and shot, at the worst being nothing special - but still brilliant and clear. Later I read the trivia here, and maybe it's how scanning in 6K gives more justice to all the DP's work. My special favorites are the ""Quais de Seine"" first scene (that sunlight!), the Sin City-esquire (but better for me) ""Quartier de la Madeleine"", and ""14th Arrondisement"" - but you know, what the hell I like them all: ""True"" or ""Faubourg Saint-Denis"" still makes me nervous with those brilliant colours (my eyes, they tremble!) and ""Quartier Latin"" is gold imprisoned on silver. Beautiful.Yes, these are some BEAUTIFUL short films.Now let's get onto the content. I very much (and I mean VERY MUCH) like the eclecticism that is so successfully felt. You never have have the same themes or treatment between two shorts, and I think the formula is restrictive enough to let all these artists explore beautiful and deepening things inside the shorts. I loved coming from a simple love story into a crazy-Chinese-musical-in-Paris-with-Barbet-Schroeder into a social commentary into a terror comedy into a humble monologue. I love surprises! And this film has them! It's great they took a chance to let all these director's flesh out things that are not usual in mainstream cinema (which I have come to heavily despise). It's not heavily experimental, but I can breath the breathing space these people had.I like the small time and I love the acting. I love the simplicity and I love the love. I like the simple feelings and the beauty and the eclecticism and in general it's a film that is very very very nice to see, alone or with someone. To simply feel. It left me feeling very good.There is something about the earnestness in it... it's so frank...What I didn't like? Well, for me there are two shorts that aren't exactly the best - ""Quais de Seine"" (which is good natured, sure, and maybe even necessary, but feels too much like a commercial?) and ""Père-Lachaise"" that even though I love the acting, I felt it's themes were forced. But that of course, is just me. ""Tour Eiffel"" I also didn't love but I think is probably because of my very different sensibility from that of Sylvain Chomet? I don't know if this film has a special interest for people who already know the actor's and directors, and so they can delight in their interaction, in the surprises (look out for Alexander Payne in a funny role) and basically in ""what will this director do with this?"" great question. I enjoyed it very much in that way.I repeat now: Most shorts I loved and all of them together form a beautiful and energetic mix. I definitely recommend it. Definitely!!! So, watch it if you like Eclectic Beautiful Love!",pos
"I saw this at a screening last night too. I was totally blown away at how much better this movie was than what I expected. Not many movies can combine dark comedy and current event drama and not have it fall apart in the conclusion.I won't bother rehashing the plot too much because I think the less you know about this movie going into it makes it that much better. But I will say that Adam Sandler's performance was really refreshing and real. He was funny, and much funnier than most of his most recent comedies. Don Cheadle was believable as always.This movie isn't funny like Borat or Billy Madison but it has a good pace about it. I'd say 90% of the audience laughed for most of the film. Midway through the movie slows down to address the drama end of things and does a really nice job of tying it all together.I also thought it was really cool how instead of playing up the whole black friend/white friend thing they chose to just ignore it and focus on the relationships themselves.",pos
"I thought this was a very good movie. It would have been nice to have seen a little more into the movie about the 2 sisters knowing about each liking the same boy before he was killed off. I'm sure if the movie had been done this way there would have been a very different ending, that's why this made this move such a good movie. It shows that no matter what happens in your life with your siblings that you can always get thru it and that if it's 2 sisters dealing with a boy, (the same boy) that working thru the pain and hurt makes things to seem better and easier to work out between the 2 of them. It's nice to see love stories that have a terrible thing to happen in someone's life that you can still get thru it become even closer after its over. I really enjoyed watching this movie, and I still do now when it comes on. I seem to find myself watching it every time it comes on. It would have been nice if there would have been a part 2 for this movie, maybe having the older sister to come up and have his baby, this would really have made a great finish to the story since he died, this way it would keep him alive even though he's dead.",pos
"Time has not been kind to this movie. Once controversial adaptation of Jeffrey Konvitz' best-seller, now this film looks like a mere mainstream version of your typical spookfest. Gruesome touches aside (particularly that crazy, over the top finale), this is essentially a glossy horror movie for those people that do not care much for the genre. It has an extraordinary cast in small roles (Jose Ferrer, Ava Gardner, Eli Wallach, Burgess Meredith, Christopher Walken, and many others), but something tells me that the producers wanted such an expensive cast in order to convince the audience that this is not your average lowbrow movie (producers of '70s disaster movies had a similar idea). I kind liked to see the familiar faces, but the story is very silly, and no matter how high class the film pretends to be, it operates at the level of your average '70s exploitation movie (not an entirely bad thing, though). Still, it is an enjoyable movie, especially for those viewers who enjoy stargazing. As usual, Albert Whitlock's matte work is outstanding. Overall, pretty entertaining.",pos
