text,label
"Already his first claim, that desires are always artificial, is totally fallacious.When a Jehovah Witness reject gets his own documentary on movies  or anything for that matter - it's time for anyone to get their own. Although far, far more intelligent than, say, Paris Hilton (I know, not too difficult) Zizek's mouth spews just as much baloney as hers, just a different kind. He combines the worst from both his professional worlds: psychoanalysis and philosophy. Both fields are notorious for conveniently offering the expert b*lls***osopher plenty of leeway to create unprovable theories, to rant without a beginning or end, and to connect concepts almost randomly, in the process misusing the English language by creating a semantic jumble only a mother can love. Example: there are three main Marx brothers hence what a ""great"" idea to connect them with three levels of human consciousness, the id, the ego and the super-ego. I'm kind of surprised he didn't play a clip from ""Snowhite"" and make an analogy between the seven dwarfs and the seven levels of Gahannah (Moslem hell). It's like the premise of Schumacher's ""The Number 23"": play with numbers long enough, and you can come up with any kind of cockamamie theory you want, even linking Ancient Greeks with Princess Di's death.However, there is an entertainment element to TPGTC: watching a raving lunatic sweat like a hog while uttering delusional chants masked as intellectual analysis can be quite a lot of fun. Why watch ""Cuckoo's Nest"" or any other madhouse drama when you can have Zizek for more than 2 hours? It's like watching an amusing train wreck. Admittedly, he is almost funny on one or two occasions.I have always been mystified by people who desperately try to elevate movie-making into an exalted intellectual social science. Giving idiotic movies like ""Birds"" this much thought, hence this much credit, probably has its fat creator laughing in his grave. The raw truth is that the vast majority of movies have zero intellectual value, and the few ones that do have some intelligence don't require a shrink-turned-philosopher to draw one a map to understand them  unless one is a complete idiot. Zizek sees layers and layers of meaning in the most banal movies. Hallucinogenic drugs must be rather popular and cheap in Slovenia these days...When Zizek showed the bathtub hole in the ""Psycho"" shower scene, I thought he was going to say something about galactic black holes; how they drain the life out of stars just as the bathtub hole sucks in Janet Leigh's blood. Or perhaps he could have said how the hole represents Leigh's vagina, with the blood flowing into it instead of out (as in menstruation), this representing some kind of ""clever (Zizekian) irony"". Speaking of which, the real irony is that if Hitchcock had really put that much thought into every scene (and the script), his movies wouldn't have been the illogical, far-fetched crap that they often are. The point of these bathtub hole analogies was to show just how easy it is to improvise about ""hidden, deep meanings"". And when you add Zizek's fanciful terminology from philosophy and psychology, layering these terms on top of these analogies like wedding cake decorations, you get a rambling jumble that can instantly impress the uneducated - i.e. the easily impressionable and the gullible.Zizek utters a number of (unintentionally) funny things here, one of the most absurd ideas being when he associates Anthony Perkins's cleaning of the bloodied bathroom with ""the satisfaction of work, of a job well done"". Don't laugh... Neither Hitchcock nor the writer of ""Psycho"" could have ever even vaguely entertained this notion that Perkins might be enjoying a job well done - the cleaning of a blood-stained toilet - while they were conceiving/directing that scene. Talk about putting words into one's (dead) mouth, but in the context of misinterpreting what the director had to ""say"".I like Zizek's initial thoughts on Tarkovsky's terrific ""Solaris"", but then he has to ruin a rare good impression by dragging in ""anti-feminism"" and other nonsense into his theory.Zizek's attitude towards logic is that of a dog toward its plastic bone. ""I just want to play with it all day!"" Logic has its rules, and is not supposed to be raped - at least not publicly - by the likes of him. He seems to regard logic, proof, common-sense, and reason as enemies or mere throwaway toys; concepts to be either avoided, twisted to fit the end-goal, or simply annihilated. Zizek is the LSD-tripped hippie, and all his favorite movies are his own personal ""2001""s.The fact that Zizek over-focuses on two of the most overrated directors - and ones whose films often LACK intelligence, if anything - such as Hitchcock and Lynch, only further diminishes his already low credibility. I was surprised De Palma didn't feature more prominently; that's another lame director who writes inept scripts. Zizek has a field day with Lynch's incomprehensible ""Lost Highway"". There are just as many interpretations of that movie as there are people who watched it.Zizek's comment that the viewer readily accepts von Trier's laughable, ""ground-breaking"" physical set-up in ""Dogville"" made me snicker. However, Zizek doesn't only make up stuff as he goes along, he also indulges heavily in the ""bleedin' obvious"". Like all ""social scientists"" (an oxymoron), he wraps his very trite ""observations"" into articulate (if full of spitting) and sometimes complex blankets of language. After all, sociology functions in precisely the same way: it makes us believe we are hearing something new when in fact it's what we already all know, but told in an eloquent way - which fools the more unobservant listener.I was half-expecting for men in white suits to suddenly appear out of nowhere and strap him up in a loonie-suit...Slavoj Zizek: soon as a stalker in a kid's park near you.http://rateyourmusic.com/list/Fedor8/150_worst_cases_of_nepotism/",blank
"This is a bad movie. Not one of the funny bad ones either. This is a lousy bad one. It was actually painful to watch. The direction was awful,with lots of jumping around and the green and yellow hues used throughout the movie makes the characters look sickly. Keira Knightly was not convincing as a tough chick at all,and I cannot believe Lucy Liu and Mickey Rourke signed on for this criminal waste of celluloid. The script was terrible and the acting was like fingernails across a chalkboard. If you haven't seen it,don't. You are not missing anything and will only waste two hours of your life watching this drivel .I have seen bad movies before and even enjoyed them due to their faults. This one is just a waste of time.",blank
"In 1987, John Hughes wrote and directed 'Planes, Trains and Automobiles', which was a hilarious and poignant comedy  the best thing he's ever done. Ten years on he's reduced to again recycling the plot of 'Home Alone' in this second sequel, which is not connected to the other films but is equally uninspired and sadistic. The four crooks  that's right, four! And one of them is a girl! Congratulations, Hughes, for introducing this revolutionary change to the series!  are electrocuted with metal chairs, brained with barbells and blinded with paint, ha ha ha haaaaaaaa ha, while the new kid is even less charming than Culkin. You'd think that the departure of almost all the key players from the first two films would stop Hughes from fossilising the same old routines, but the only surprise is that not even he turned up for 'Home Alone 4'.",blank
"I don't really know where to start. The acting in this movie was really terrible, I can't remember seeing so many 'actors' in one film that weren't able to act. Not only the acting was bad, the characters were incredibly stupid as well.Then there's the action. I believe that even children know that when someone gets shot, there's blood involved. But when someone gets shot in Snitch'd for ten (!!) times, there's no blood at all. Well, I guess that's just me.To make a long story short (because believe me, I can go on for hours about this film), this is without a doubt the worst film I ever saw. This film should be number 1 in the bottom 100 without a doubt.",blank
"The first few minutes of ""The Bodyguard"" do have a campy charm: it opens with crawling text from the Bible (the part that Samuel Jackson recites to his soon-to-be victims in ""Pulp Fiction""), continues with two karate school teachers in New York arguing about the eternal question of mankind (who is better? Sonny Chiba or Bruce Lee?), and then Chiba appears, playing himself; he immediately stops a plane hijacking and breaks a bottle in two with his bare hand. Unfortunately, any entertainment value, intentional or unintentional, soon gets crushed by the disjointed story, the lack of action for long periods of time, and the poor quality of any present action. To keep it simple, here's why ""The Bodyguard"" is an unbearable movie to watch:1) You don't know what's going on. 2) There are barely any fights. 3) The fights that are there, are short and terribly filmed.Sonny Chiba is cool. Judy Lee is gorgeous, her face is glorious. It's only for them that I give ""The Bodyguard"" a 2nd star out of 10. This movie makes 87 minutes feel like 5 hours.",blank
"This movie masquerades as a social commentary, when in fact it is every bit as ridiculous as the very racism it condemns. The premise of this movie: African-American = Strong... any other race = weak. The worst part is when Rapaport pulls a gun on Omar Epps and a Jewish guy. The Jewish guy, in stereotypical fashion, crumbles in fear and starts pleading for his life... but the big, strong, defiant Omar Epps stands strong with no fear. We also have the condemnation of every fraternity member as being a arrogant preppie drunk or rapist. The raped white girl, of course, begins considering lesbianism since she's just a weak white girl after all. When the nerdy white guy is rejected by the fraternity members he of course must fall in with the skinheads, who are incredible cowards; especially the big muscular guy who is beaten down quickly by the strong black men. Wait... BUSTA RHYMES BEAT UP A GUY TWICE HIS SIZE??? Yeah, right.Of course the black men NEVER reject their own people and Omar Epps moves in with them easily. The scenes where Ice Cube threatens his white roommates and keeps them in line are just stupid -- of course he is the dominating one while his weak white roommates sit in fear of him and eventually move out. This movie was just terrible and the ending made me actually laugh out loud. The overly long slow-motion between Epps and Banks gets hilarious with the faces they make -- it's like watching my nephew and cousins making faces at each other (and they're all under 5). Do yourself a favor and skip this crapfest.",blank
"Kill Me Later"" has an interesting initial premise: a suicidal woman (Selma Blair) on the verge of jumping off the top of an office building is protects a bank robber (Max Beesley) who promises to ""kill her later.""The actual execution of this premise, however, falls flat as almost every action serves as a mere device to move the plot toward its predictable conclusion. Shoddily written characters who exhibit no motive for their behaviors compromise the quality of acting all around. Lack of character depth especially diminishes Selma Blair's performance, whose character Shawn vacillates from being morose to acting ""cool"" and ultimately comes across as a confused dolt. This is unfortunate, as under other circumstances Ms. Blair is an appealing and capable actress.Compounding matters for the worse is director Dana Lustig's insistence on using rapid cuts, incongruous special effects (e.g. look for an unintentionally hilarious infrared motorcycle chase at the end), and a hip soundtrack in the hopes of appealing to the short attention spans of the MTV crowd. Certainly Ms. Lustig proves that she is able to master the technical side of direction, but in no way does her skill help overcome the film's inherent problems and thus the movie drags on to the end. Clearly, Lustig has a distinct visual style; however it is perhaps better suited to music videos than to feature film.The producers (Ram Bergman & Lustig)can be commended for their ability to realize this film: they were able to scare up $1.5 million to finance the film, secure a good cast, and get domestic and foreign distribution. This is no small feat for an independent film. Yet given the quality of the product, the result is a mixed bag.",blank
"They had an opportunity to make one of the best romantic tragedy mafia movies ever because they had the actors,the budget,and the story but the great director John Huston was too preoccupied trying to mellow out this missed classic.Strenuously trying to find black humor as often as possible which diluted the movie very much.And also they were so uncaring with details like sound and detailed action.Maybe it was the age of the director who passed away two years later.",blank
"This was another obscure Christmas-related title, a low-budget Mexican production from exploitation film-maker Cardona (NIGHT OF THE BLOODY APES [1969], TINTORERA! [1977]), which  like many a genre effort from this country  was acquired for release in the U.S. by K. Gordon Murray. Judging by those two efforts already mentioned, Cardona was no visionary  and, this one having already received its share of flak over here, is certainly no better! The film, in fact, is quite redolent of the weirdness which characterized Mexican horror outings from the era, but given an added dimension by virtue of the garish color (which, in view of the prominence of reds  apart from St. Nick himself, the Devil plays a major role in the proceedings  throughout, was essential). Anyway, in a nutshell, the plot involves Satan's efforts to stall Santa Claus' Christmas Eve rendezvous with the Earth's children; there is, however, plenty more wackiness along the way: to begin with, our portly, white-bearded and chronically merry man-in-red lives in a celestial palace who, apart from accompanying toy-maker kids from all over the world on his piano as they sing (laboriously for the whole first reel!) in their native tongue, visits Merlin  the famed magician at King Arthur's court, here bafflingly but amusingly prone to child-like hopping and mumbling gibberish!  once every year to acquire potions which would bring somnolence to the young and render himself invisible (by the way, the Wizard's anachronistic presence here is no less unlikely than his being a cohort of Dr. Frankenstein in SON OF Dracula [1974]!!); incidentally, by this time, he always seems to have gained some excess weightso Santa has to work out in order to be able to fit into each proverbial chimney! The Devil's antics (enthusiastically rubbing his hands together at every turn and generally hamming it up) to hold up St. Nick's delivery program, then, is perfectly puerile: indeed, their tit-for-tat shenanigans resemble an old Laurel & Hardy routine more than anything! To pad out the running-time, we focus on three sets of children: one, the lonely son of a rich couple who wants nothing more for Christmas than their company (projected as a wish-fulfillment fantasy where the boy finds his parents wrapped in extra-large packages!), a girl from a poor family who yearns to own a doll of her own (the horned one first tempts her to steal one, then invades the little one's dreams  to no avail) and a trio of brats who, egged on once again by Satan, think of nothing but causing mischief and eventually fall out amongst themselves. There is definitely imagination at work here, but it is applied with little rhyme or reason, while the overall juvenile approach keeps entertainment (unless one counts the film as a guilty pleasure) well at bay!",blank
"Now I myself am a lover of the B movie genre but this piece of trash insults me to no end. First of all the movie is starring Lizzy McGuire's brother as the annoying little kid that goes looking for his lost 3 legged dog. Now please what kind of dumb ass mistakes a three-legged dog for a god damn mutated crocodile please I ask you? And heres another point for pondering, why do they show the Dinocroc on the back of the movie box being enormous and actually in the water? I believe if memory serves the thing spent about 2.6 minutes in the water and was just shy of 6 feet tall, that was a heart breaker. But redeeming qualities to this movie were that it was so bad that i almost died laughing because believe me the bad acting made me wish for death. But the fact remains that once again this thing is created by another military testing site to train super crocodiles for military combat or something like that from the source of all things evil E.V.I.L Corporation. And let's not forget the characters let's see we have jerk off #1 as the male lead and half way decent chick (who doesn't know how to act) as the female lead to that I say WOW! The only thing worse then the acting was the end of course the heroes spend about what seems like 2 hours talking and planning some long elaborate way of killing the dinocroc only to have it fail and kill it in an ordinary way that could have taken about 15 seconds to come up with. All in all this movie was beyond gay with its random opera music in the background and the fact that it was probably the gayest of all CGI monsters ever made along with the fact it of course was impervious to bullets and bombs (otherwise it wouldn't have been made for the military DUH!). By far the best scene was when Lizzy McGuire's brother runs into the shack and the dinocroc eats him causing his head to pop clean off with a popping noise i might add. I believe that you would be better off shooting yourself between the eyes then to watch Dinocroc. And as for the director I believe that we should get a bunch of people to hang him by a noose and all take turns kicking him in the crotch for wasting an hour and a half of our lives until he finally dies and then I can go on living.",blank
"An offensively over-the-top action adventure,FIRST BLOOD PART II seemed to catch the mood of the US at the time of it's release in the mid-80's,with right-wing Reaganism and virulent anti-red feelings still not finished yet,though the emergence of a certain Mikhail Gorbachev in the heart of the 'Evil Empire' in Moscow would soon render these types of films redundant;even Reagan himself eventually admitted this truism.In that sense,we can be most grateful to 'Gorby',not for his disarmament treaties with the US,nor his policies of 'glasnost',or even his support of democracy being restored to the Eastern European countries in the former Soviet Union's backyard.No,it's the final diminution of foolish,jingoistic,bloated cold-war adventures like this.The first RAMBO film was hardly perfect,though at least was a mildly literate and adequate action thriller with a not too bad storyline.In this sequel,any sense of even the remotest conviction is instantly jettisoned for silly,senseless plotting and incident in which Rambo single-handedly takes on scores of brainlessly stereotyped Vietnamese and Russian troops to rescue American POW's ten years after the conflict ended,with the Americans on the losing side.Perhaps the reason why the film was a huge box-office success was to let many Americans wallow in fantasy;they may have lost the war,but there was still unfinished business at hand,and ludicrous comic-strip heroics with a robot-like hero killing virtually every red on sight,with as much hardware as possible,fulfilled such whimsically far-fetched ideals.This could have been entertaining on a SUPERMAN/SPIDERMAN level,but sadly everything is played absolutely straight.But that is not to say that there is no humour in the film;sadly it is virtually all of the unintentional kind.The action scenes,though technically adequate,never once carry the slightest bit of conviction or persuasiveness,because they are always placed in the most spectacularly unbelievable of contexts;namely,our hero Rambo is always unscathed (aside from a few cuts and bruises here and there) despite the tons of explosives,grenades,gunshots,etc.going around him.In between the mayhem,what there is of a script consists of the dullest clichés and banalities.Stallone,who co-wrote the script with James Cameron (a long way from the exciting TERMINATOR made the previous year),deliberately seems to have given the Rambo character as little to say in understandable English,and merely comes out with moronic grunts,almost as though he has invented his own brand of patois only understandable to himself.Maybe his colleague Cameron was thinking of The Terminator again with so little communication involved for the lead character! In this sense Rambo seems even less of a human than the Terminator did! The rest of the cast do little better with good actors like Charles Napier and Richard Crenna doing their admirable best with the hackneyed dialogue they are given,and Steven Berkoff hamming it up outrageously yet again with another of his Russian KGB/Red Army villain roles.Berkoff's overplaying is mildly enjoyable but not remotely menacing.How come that Sly managed to survive Berkoff's electric shock torture to kill yet more of those Red Commie scumbags? Well,credibility is never this film's strong point.It is a work of fantasy comparable with THE WIZARD OF OZ.At least that WAS meant to be a fantasy,and an immortal classic it turned out to be.This is only a classic of the most dismal,and indeed offensive,kind.And as for Sly's climactic speech...,rather hypocritical after slaughtering all those people,eh? By the way,in the same year,he also made ROCKY IV..........RATING:3 out of 10.",blank
"I can only believe that Garson Kanin must have been two people. The one who wrote the brilliant ""A Double Life"" and the funny ""Born Yesterday"" and co-wrote such excellent screenplays as ""Adam's Rib"" and ""Pat And Mike"" with his wife Ruth Gordon and then the one who wrote and/or directed such tiresome, sad drivel as ""Bachelor Mother"", ""Some Kind Of A Nut"", and this. The cast tries, but the script is so tired and clichéd that even the efforts of the always wonderful Brenda Vaccaro are defeated. The script sinks to it's nadir in the truly offensive sequence in which Janssen's character tests Drivas's character to make sure he's not gay. An ugly sequence, but sadly one which could easily play in a film today. ""Ethnic"" jokes are now totally verboten, but ""fag"" jokes are still ""good, clean, family fun"".",blank
"Okay, I'm not going to critique this film in depth. I note the many elogious reviews in advance of me, and as I generally like Maria de Medeiros, I have been long hesitant to make a disparaging comment - and in such fashion nearly a year has passed. But each time I see that DVD on my shelf, I sense an inner groan. Anyway, let the elogious voices override me! But for other cinephiles like me - beware.Expressed in simplest and gentlest terms, here's my stance:The political turmoil and overthrow providing the backdrop for this film also served as a backdrop for a certain period of my life - via newspapers I read daily in my local middle-European pub. At that time, I followed the newsreports, but never fully grasped what the heck was transpiring. The reporters tended to report either in non-partisan terms, or with a conservatism which frowned upon any groups disturbing the peace or fomenting rebellion against the establishment. Those were times when other winds of unrest swirled through Paris, Berlin, Prague, and various places in the U.S., all of whose issues I understand clearly at the time - but dictatorship or not, my papers tended to treat the govermentment of Portugal simply as the establishment - not as a well-fleshed out ""evil empire"", to use flippant Star War terms.So, week after week, I read of disturbances, but never found an intelligent editorial that might provide the history behind them, or evaluate the practices and social-economic impacts of the dictatorship, etc.So, in purchasing this film, I had at least two hopes: to finally understand the details leading up to the social unrest, and to enjoy a well-conceived drama. This film gave me neither.The film presupposes that viewers already have ample knowledge and deep emotions regarding the historical facts. And the drama - well, as I said, I want to encourage Maria de Medeiros and the Portugues film industry, but - it was trite and shallow.I obtained my copy of the DVD from France - ""Selection Official Cannes 2000 - Un Certain Regard"". The box shows smiling clean-shaven actors, the lead giving the victory sign in a fashion that reminds me more of the Playboy bunny. After seeing the work, I wondered what the French could have thought of it - though as a shallow piece of ""cinema verite'"" with sensitive ethnic content, I can understand their natural inclination to praise it for its ""honesty"" but...Look at the back of the box: ""Un regard chaleuruex sur la Revolution"" - a warm regard? Try describing Allende's overthrown and murder with a a ""warm regard""! Try it with Czechoslovakia in 1968! Try it with the whole line-up of overthrows, and civil rebellions!Another review: Maria de Medeiros a renoue' avec son pays, son enfance et son histoire."" Rubbish, rubbish, rubbish! At least for me.I love Portugal. In all of Europe, Lisbon, Barcelona and Prague are my favorite cities. But my love for a city and a country doesn't flesh out a vacuous film. I'll hang on to my ancient VHS tapes of Capas Negras and A Cancao de Lisboa - meanwhile, I'm stuck with a zone 2 by the above title that might as well go in the trash.",blank
"At the end of ""Dragon Heat,"" all I could think of was why I bothered sitting through the whole thing.The film's premise is interesting and that - as well as Maggie Q - is what attracted me to the film in the first place. But was I ever disappointed. Writer-director Daniel Lee can't hold a candle to the likes of John Woo, Ringo Lam and Corey Yuen.This has to be one of the most annoyingly-directed films I have ever seen. Lee is so wrapped up in his visual style - and I use that phrase incredibly loosely - that he fills the film with completely needless black-and-white stills, freeze frames, slow-motion, fast-motion and other visual nonsense. I suppose he did all that to make up for the lack of a good story or dialogue.The action scenes are nothing special and play out like some hopped-up music video more than anything else. There is little to care about any of the characters - including two supposedly professional snipers who couldn't hit the broad side of a barn from the inside! - who are then laden with some of the cheesiest dialogue I have seen in one of these Hong Kong actioners.The plot is devoid of any twists and turns - from the initial set-up, everything unfolds in predictable fashion - and Lee feels the need to keep reminding us of the characters' back stories in case we didn't get it the first several times. This is awfully amateurish writing and film-making and wastes the talents of Sammo Hung, Michael Biehn and Maggie Q. Though, to be frank, I am hard-pressed to remember Biehn being in any good film that was not directed by James Cameron.If you really are in the mood for a great Hong Kong actioner, you are much better off sticking to some of the staples - John Woo's ""The Killer"" (1989) and ""Hard-Boiled"" (1992), Ringo Lam's ""City on Fire"" (1987) - which Quentin Tarantino stole for ""Reservoir Dogs"" (1992) - or his ""Point Blank"" (1967) remake, ""Full Contact"" (1992). Or, even check out Yuen's ""So Close"" (2002), a supremely entertaining, yet preposterous, popcorn flick. And there's always the terrific French police actioner, ""The Nest"" (2002).True, most, if not all, are a bit over-the-top, but they were films that remain exciting, thrilling and even suspenseful. They have characters we care about and mind-blowing action sequences.""Dragon Heat,"" on the other hand, is just terribly mediocre. The trouble is that Lee has not made a bad action film, he has made a dull one.",blank
"If movies like Ghoulies rip off Gremlins, then Hobgoblins sinks to the new low of ripping off garbage like Ghoulies. These barely-animated furbies have some kind of scheme to fulfill fantasies (which involve basically groteque characters' sex dreams - oh joy), but what that has to do with anything is anybody's guess, except to let the director indulge his kinky penchant for erotica. They show this down in the 8th circle of Hell, one suspects. There's no real plot - just ""goblins - kill!"" and feeble attempts at humor and a mild attempt to arouse the viewing audience.",blank
"speaking solely as a movie, i didn't really liked it. not because there were no FX or because we had a single cabin as the scenario for the whole film, actually that was what kept me watching it.i didn't like it because the acting was shady, his ""friends"" are all happy and then they're mad, but you have no idea why; then they take distinct roles, one is the believer, other is the antagonist, but they never really make the point! also, the lighting was terrible and i'm just mentioning technical issues.in a few words, i thing the movie could have just had a ""ok i'm outta here!"" from some characters. like the lady who doesn't want to hear his version of the bible.about the story itself, everyone is free to write about what they want, and the story is proof of some good writing and imagination. i credit the book author for that, hence, my 4/10.so, in the end, hear the man's story believe it or not, just don't spend the whole time acting like you believe him and being shocked at what he says, and at the same time moving around and making jokes like you don't believe him.Coherence.thanks for reading ;)",blank
"Broad enough for you? Wait till you see this heavy handedadaption of a little collegiate one act. What is shocking and wild incollege rarely holds up over time, and this is proof. To take on theCatholic Church with broadside humor just isn't shocking orinteresting or funny, it's kind of boring. The performers are allgame, giving all they've got, but it's basically a play that doesn'topen up to film well. Not a lot of fun.",blank
