text,label
"Scoliosis in trisomy 18. Patients with trisomy 18 typically present with multiple congenital anomalies and most die within the first year. However, long-term survivors are not uncommon. Seventeen patients with trisomy 18 were evaluated to study the development of scoliosis associated with this disorder. There were 13 females and 4 males with ages ranging from birth to 22 years. Twelve patients died by age 2. None developed scoliosis or had vertebral anomalies. The five patients who survived beyond age 2 developed scoliosis. Curve progression was demonstrated in the patients who returned for follow-up. Bracing was not well tolerated in two patients with curves of 48 degrees and 58 degrees. Both had poor motor control and sitting ability. One patient with a 30 degree curve was successfully managed by bracing. Another patient with a severe scoliosis was successfully fused with anterior and posterior instrumentation. Patients with trisomy 18 should be carefully evaluated for scoliosis. Scoliosis in the older child, surviving beyond age 2, may be progressive and difficult to manage. ",5
"Use of a computerized closed-loop sodium nitroprusside titration system for antihypertensive treatment after open heart surgery. This study evaluates the clinical applicability of administering sodium nitroprusside by a closed-loop titration system compared with a manually adjusted system. The mean arterial pressure (MAP) was registered every 10 and 30 sec during the first 150 min after open heart surgery in 20 patients (group 1: computer regulation) and in ten patients (group 2: manual regulation). The results (16,343 and 2,912 data points in groups 1 and 2, respectively), were then analyzed in four time frames and five pressure ranges to indicate clinical efficacy. Sixty percent of the measured MAP in both groups was within the desired +/- 10% during the first 10 min. Thereafter until the end of observation, the MAP was maintained within +/- 10% of the desired set-point 90% of the time in group 1 vs. 60% of the time in group 2. One percent and 11% of data points were +/- 20% from the set-point in groups 1 and 2, respectively (p less than .05, chi-square test). The computer-assisted therapy provided better control of MAP, was safe to use, and helped to reduce nursing demands. ",4
"Disposition of 5-aminosalicylic acid by olsalazine and three mesalazine preparations in patients with ulcerative colitis: comparison of intraluminal colonic concentrations, serum values, and urinary excretion. To compare the disposition of 5-aminosalicylic acid (5-ASA) and its acetylated metabolite during treatment with olsalazine and mesalazine, 14 patients with inactive ulcerative colitis were randomly assigned to olsalazine (1 g twice daily) and the mesalazines, Asacol (800 + 400 + 800 mg daily), Pentasa (750 + 500 + 750 mg daily), and Salofalk (750 + 500 + 750 mg daily) in a crossover design trial so that all received each drug for seven days. Intraluminal colonic concentrations of 5-ASA were estimated after five days by the method of equilibrium in vivo dialysis of faeces. A predose serum sample and a 24 hour urine collection were obtained on day seven. The 5-ASA and acetyl-5-aminosalicylic acid (Ac-5-ASA) values were determined by high performance liquid chromatography. Olsalazine almost doubled the colonic concentrations (mean 23.7 (SEM) (1.9) mmol/l) of its therapeutically active ingredient (5-ASA) compared with equimolar doses of Pentasa (12.6 (2.2) mmol/l; p less than 0.0003) and Salofalk (15.0 (2.0) mmol/l; p less than 0.003). At the same time, olsalazine treatment was associated with lower serum concentrations and urinary excretions (p less than 0.05) of 5-ASA and Ac-5-ASA compared with the mesalazine preparations. The low systemic load of 5-ASA provided by olsalazine reduces the potential risk of nephrotoxicity during long term treatment. ",2
"Complications of Tenckhoff catheters post removal. Complications due to Tenckhoff catheters can occur at prolonged intervals after their removal. From January 1979 to October 1989, 431 patients at our center began continuous ambulatory peritoneal dialysis (CAPD), 278 of whom subsequently transferred to another form of renal replacement therapy. We identified 12 patients (4.3% or 12/278) with post removal catheter complications. There were 14 post removal complications, two each in two patients, and one in each of 12 others. The mean time to complication was 541 +/- 143 days (27-2,040). In 71% (10/14) of the complications, an abscess was found at the site of the previously removed Tenckhoff catheter. In 29% (4/14) of the complications, foreign body material consistent with a retained cuff was recovered. Documentation at the time of Tenckhoff catheter removal should include a statement regarding the presence of the Tenckhoff catheter cuffs, and patients with retained cuffs should be monitored closely for the development of abscesses or other complications. Immunocompromised patients are at high risk for these complications. ",2
"Quadricuspid aortic valve and aortic regurgitation diagnosed by Doppler echocardiography: report of two cases and review of the literature. Two cases of patients with quadricuspid aortic valve diagnosed by Doppler echocardiography are presented. Aortic regurgitation was detected by pulsed Doppler echocardiography in both patients. Because they were young patients, this aortic regurgitation indicated that aortic regurgitation is not necessarily a late-developing event, as has been thought previously. ",4
"Treatment of angiomas with sclerosing injection of hydroxypolyethoxydodecan. The authors discuss the indications for hydroxypolyethoxydodecan in the sclerosing treatment of angiomas, with particular reference to cavernous, venous, and evolutive angiomas (ie, immature angiomas that fail to involute by eight to ten months). Moreover, the sclerosing agent may be employed, in connection with embolization and subsequent surgery, in arteriovenous angiomas with a relevant cutaneous-subcutaneous development. The authors have successfully used the ""interstitial"" sclerosing technique, according to Andrews' method. This technique involves interstitial injections to obtain the sclerosis of the thin threads of fibrous tissue stroma between the blood vessels. The sclerosing therapy may cause the complete regression of ""low flow"" angiomas or, at least, a partial reduction that simplifies the ensuing surgical excision. In the case of partial regression of the angioma obtained with the sclerosing therapy, the surgery of the remaining angioma causes a lesser degree of bleeding (especially in areas that do not particularly lend themselves to surgical exploration, ie, the oral cavity); an increased reliability in the radicality of the intervention (due also to the reduced size of the lesion); and better results from an aesthetic-functional point of view. ",1
"Clinical and manometric aspects of diffuse esophageal spasm in a cohort of subjects evaluated for dysphagia and/or chest pain. Manometric criteria for diffuse esophageal spasm have recently been restated. In this study, a cohort of 358 subjects was evaluated in a gastrointestinal motility laboratory for dysphagia and/or chest pain. Applying the recently proposed criteria of Richter and Castell, 18 subjects (5%) were diagnosed as having DES. Dysphagia was the major complaint (89%), while 44% of patients complained of chest pain and 33% of both symptoms. All patients shared more than 30% simultaneous contractions after wet swallows interspersed with normal peristaltic sequences. Associated manometric findings were repetitive (greater than 3 peaks) contractions (67%), high-amplitude contractions (33%), spontaneous activity (22%), prolonged duration (11%), and lower esophageal sphincter abnormalities (5%). Radiology disclosed significant abnormalities in only 27% of DES patients. ",2
"The determinants and prognostic significance of serum uric acid in elderly patients of the European Working Party on High Blood Pressure in the Elderly trial. Determinants and risks associated with serum uric acid were investigated in 822 elderly hypertensive patients treated with hydrochlorothiazide and triamterene or placebo. Pretreatment serum uric acid levels were significantly higher in men than in women and had positive correlation with serum creatinine. After adjustment for serum creatinine, positive correlations of serum uric acid with body weight and fasting blood glucose in women and with serum cholesterol in men were significant. During follow-up, serum uric acid increased significantly in the treated patients, but remained unchanged in the placebo group. Total, cardiovascular, and noncardiovascular mortality were unrelated to initial serum uric acid levels. One placebo patient and seven treated patients developed gout. Of those seven, most were male patients and had significantly higher serum levels of uric acid and creatinine than the other patients. Gender and renal function were the major determinants of serum uric acid in elderly hypertensive patients. ",4
"Pyloric deformation from peptic disease. Radiographic evidence for incompetence rather than obstruction. We have used double-contrast radiographic techniques to clarify what changes in the configuration and movements of the gastroduodenal junction result when peptic lesions involve the distal gastric segment between the proximal (PPL) and the distal pyloric muscle loop (DPL). Among 50 cases of pyloric ulceration diagnosed during a four-year study period, 18 cases fulfilled all study criteria. Ulcers maintained a consistent location with regard to the muscular structures of the pylorus, and by affecting these structures, led to many strange deformations of the gastric outlet including permanent pseudodiverticula and reversal of pyloric angulation. The most common site for peptic lesions in the pyloric segment was the protuberance of the lesser curvature called the pyloric torus; many torus lesions extended into and destroyed the DPL. This led to widening of the gastric outlet and radiographic evidence of increased duodenogastric reflux. Pyloric closure was further impaired in this setting because the mucosa no longer prolapsed into the gastric outlet and did not occlude the pyloric lumen as it normally does. Less common lesions involved the greater curvature and the PPL. In one patient, scarring of the PPL led to an antral web and gastric hyperperistalsis. This was the only patient who required operation for chronic gastric outlet obstruction. One-third of the 18 patients had reflux esophagitis in addition to peptic pyloric disease. In most patients without additional ulcerogenic risk factors, treatment with antisecretory agents led to the healing of ulcer craters. We conclude that the morphologic and functional changes of the gastric outlet caused by peptic lesions depend, in part, on the effect the ulcer has on the underlying pyloric musculature. ",5
"The supraspinal anxiolytic effect of baclofen for spasticity reduction. Recent studies in the psychiatric literature indicate that baclofen has an anxiolytic action in certain psychopathologic conditions. Clinical observation has shown that manifestations of spasticity are increased in anxious individuals, implicating a supraspinal site of mediation for these responses. The purposes of this study were to determine if baclofen reduced anxiety in individuals with traumatic spinal cord lesions and whether that reduction was correlated with decreased spasticity from the baclofen. Five adult males with traumatic spinal cord injury were randomly assigned to the study protocol. A double-blind, repeated measures, multiple base-line, single-case research design was employed. The independent variable was dose of medication with the three levels being placebo, 40 mg/day of baclofen and 80 mg/day of baclofen, in four evenly divided doses. The dependent variable was the score obtained on the Beck Inventory-A anxiety scale (BIA). The subjects were administered the BIA twice per week for a nine-week period of time, during which they received the doses of medication as described. Quantitative measurements of spasticity were also taken at each session. Visual inspection analysis of the data showed that two subjects had no measurable anxiety of the BIA throughout the study. Three subjects had measurable anxiety on the BIA during the base-line/placebo phase. They showed a decreased level of their BIA scores with 40 mg/day of baclofen, and a further level reduction with 80 mg/day of baclofen. The reduction in BIA scores was statistically significant using the standard deviation band test in one of these subjects. These data indicate that BIA probably has an anxiolytic effect for individuals status post-traumatic spinal cord injury. ",3
"Gynecomastia. A bothersome but readily treatable problem. Although breast enlargement in boys and men can cause both psychological and physical distress, the disorder is rarely serious and is readily treatable. Several factors can lead to the estrogenic excess that causes growth of breast tissue. Dr Jacobs describes a patient with gynecomastia related to cirrhosis of the liver who responded promptly to a brief course of tamoxifen citrate therapy. ",2
"Mammographic measurements before and after augmentation mammaplasty. Thirty-five augmented women underwent mammography using both the standard implant-compression technique and, when possible, the implant-displacement technique; all had preaugmentation film-screen mammography available for evaluation. The area of mammographically visualized breast tissue before and after augmentation mammaplasty was measured using a transparent grid. Patients with subglandular implants had a mean decrease of 49 percent of measurable tissue area with compression mammography and a 39 percent decrease with displacement mammography. Patients with submuscular implants had a 28 percent decrease in measurable tissue area with compression mammography and a 9 percent decrease with displacement mammography. Anterior breast tissue was seen better with displacement mammography; posterior breast tissue, with compression mammography. Most patients had some degree of parenchymal scarring and lower image quality after augmentation. State-of-the-art mammography was not possible in most patients augmented with silicone-gel-filled implants. ",1
"Natural history of progressive ischemic stroke in a population treated with heparin Data on the acute natural history of progressive stroke with or without heparin treatment are limited. To define the acute course of patients treated with heparin for progressive stroke, we examined the charts of 69 such patients identified through the Cornell Neurology Database from October 1979 to June 1985. Analysis included determining whether further clinical deterioration or hemorrhagic complications were associated with readily identifiable clinical or laboratory variables. Twenty-five patients (36%) continued to deteriorate while receiving heparin, another two (3%) worsened due to intracerebral hemorrhage, and a total of 10 patients (14%) had bleeding complications. No clinical features or heparin dosing regimens distinguished the patients likely to benefit from heparin. Clinical progression or hemorrhage did not correlate with the level of anticoagulation as measured by the average heparin dose per day or the mean partial thromboplastin time. Without unequivocal evidence demonstrating heparin's ineffectiveness for progressive stroke, many clinicians managing such patients will continue to use heparin. Our results suggest that this decision should not be governed by such clinical features as a patient's age or sex or by the vascular distribution of the stroke. Furthermore, frequent measurement of and overzealous efforts to adjust the partial thromboplastin time may be unnecessary since it does not correlate with outcome. ",3
"Extensive peripheral retinectomy combined with posterior 360 degrees retinotomy for retinal reattachment in advanced proliferative vitreoretinopathy cases. Posterior 360 degrees retinotomy in conjunction with extensive peripheral retinectomy was necessary for retinal reattachment in 18 eyes. A visual acuity of 20/400 or better was achieved in 22% of the patients; in patients with rubeosis, regression was found in 89%. Of the hypotonus eyes, preoperatively 78% were normotensive postoperatively after removal of anterior proliferative vitreoretinopathy (PVR) covering ciliary epithelium. The major intraoperative complication was hemorrhage, which could be readily controlled. Recurrent retinal detachment (RD) occurred in 39% and reproliferation in 50% of the patients. ",5
"Embolization with particles in thoracic intramedullary arteriovenous malformations: long-term angiographic and clinical results. To evaluate the long-term results of endovascular treatment with particles in the management of thoracic intramedullary arteriovenous malformations (AVMs), the authors retrospectively reviewed the angiographic and clinical findings in 35 patients. Follow-up was 1-15 years (mean, 6 years) in 28 patients and 6-10 months (mean, 7 months) in seven. A total of 158 embolization procedures were performed in 35 patients. Revascularization occurred frequently, necessitating multiple endovascular sessions. Long-term clinical evaluation showed clinical improvement, compared with the initial status before treatment, in 63% of the patients. Clinical aggravation due to embolization was observed in seven patients (20%) after 12 of the 158 endovascular sessions (8%). These results are better than those reported after surgery and indicate that embolization with particles is an efficient and safe tool in the treatment of thoracic intramedullary AVMs. ",4
