text,label
"Sixty consecutive breast reconstructions with the inflatable expander: a critical appraisal. Breast reconstruction using inflatable expanders has become an established and preferred technique. Although our knowledge of the biomechanical changes occurring in expanded skin has increased greatly, little information is available regarding average aesthetic results achieved with this technique. In order to eliminate the bias of best case selection reports, this study of 60 consecutive patients undergoing skin-expansion breast reconstruction was undertaken. Results of the study demonstrated a significant frequency and diversity of complications. In particular, immediate breast reconstruction with skin expanders was identified as a high-risk procedure because of its association with skin necrosis and delayed wound healing. Although two procedures--insertion and replacement--had been anticipated, patients from both the Boston and New York groups required approximately three operations to complete the expansion process. Average aesthetic results, often characterized by problems of symmetry, ptosis, and contour, need to be recognized and improved. ",5
"Clinical, radiographic, and hemodynamic correlations in chronic congestive heart failure: conflicting results may lead to inappropriate care. PURPOSE: Clinical and radiographic examinations are commonly used for estimating severity and titrating therapy of chronic congestive heart failure. The purpose of this study was to establish the relationship between findings on history, physical examination, chest roentgenogram, and pulmonary capillary wedge pressure (PCWP). PATIENTS AND METHODS: Fifty-two consecutive patients with chronic congestive heart failure, referred for evaluation for heart transplantation, were studied; all patients underwent history, physical examination, upright chest roentgenogram, and cardiac catheterization. The mean left ventricular ejection fraction was 0.19 +/- 0.06. Patients were divided into three groups according to their PCWP: Group 1, normal PCWP (less than or equal to 15 mm Hg, n = 19); Group 2, mild to moderately elevated PCWP (16 to 29 mm Hg, n = 15); Group 3, markedly elevated PCWP (greater than or equal to 30 mm Hg, n = 18). RESULTS: Physical and radiographic signs of congestion were more common in the groups with higher PCWP, but they could not be used to reliably separate patients with different filling pressures. Physical findings (orthopnea, edema, rales, third heart sound, elevated jugular venous pressure) or radiographic signs (cardiomegaly, vascular redistribution, and interstitial and alveolar edema) had poor predictive value for identifying patients with PCWP values greater than or equal to 30 mm Hg. These findings had poor negative predictive value to exclude significantly elevated PCWP (greater than 20 mm Hg). Radiographic pulmonary congestion was absent in eight (53%) patients in Group 2 and seven (39%) in Group 3. In patients in Group 2 and 3, those without radiographic congestion were in a better New York Heart Association functional class (3.5 +/- 0.5 versus 2.8 +/- 0.6, p less than 0.01). There was good correlation between right atrial pressure and PCWP (r = 0.64, p less than 0.001). A normal right atrial pressure had no predictive value, but a pressure greater than 10 mm Hg was seen in all but one patient with a PCWP value greater than 20 mm Hg. CONCLUSION: Clinical, radiographic, and hemodynamic evaluations of chronic congestive heart failure yield conflicting results. Absence of radiographic or physical signs of congestion does not ensure normal PCWP values and may lead to inaccurate diagnosis and inadequate therapy. It is not known whether therapy aimed at normalizing PCWP is superior to relieving clinical and radiographic signs of congestion. ",5
"Association between neuroepithelial tumor and multiple intestinal polyposis (Turcot's syndrome): report of a case and critical analysis of the literature. We report a case of association of a brain tumor with multiple intestinal polyposis (Turcot's syndrome) and offer a critical analysis of the relevant literature with a view to revising the classification of the syndrome in relation to familial multiple polyposis and Gardner's syndrome. For this purpose, we considered only cases of intestinal polyposis associated with a primary neuroepithelial tumor (medulloblastoma, glioma, or glioblastoma) as originally described by Turcot. Differences emerged, depending on the central nervous system tumor type, which suggests that this neoplastic association may be classified as two distinct syndromes. ",1
"Early diastolic clicks after the Fontan procedure for double inlet left ventricle: anatomical and physiological correlates. M mode echocardiograms and simultaneous phonocardiograms were recorded in four patients with early diastolic clicks on auscultation. All had double inlet left ventricle and had undergone the Fontan procedure with closure of the right atrioventricular valve orifice by an artificial patch. The phonocardiogram confirmed a high frequency sound occurring 60-90 ms after aortic valve closure and coinciding with the time of maximal excursion of the atrioventricular valve patch towards the ventricular mass. One patient had coexisting congenital complete heart block. The M mode echocardiogram showed ""reversed"" motion of the patch towards the right atrium during atrial contraction. Doppler flow studies showed that coincident with this motion there was forward flow in the pulmonary artery with augmentation when atrial contraction coincided with ventricular systole. The early diastolic click in these patients was explained by abrupt cessation of the motion of the atrioventricular valve patch towards the ventricular mass in early diastole. In one patient atrial contraction led to a reversal of this motion and was associated with forward flow in the pulmonary artery. ",5
"Genetic mechanisms of tumor suppression by the human p53 gene. Mutations of the gene encoding p53, a 53-kilodalton cellular protein, are found frequently in human tumor cells, suggesting a crucial role for this gene in human oncogenesis. To model the stepwise mutation or loss of both p53 alleles during tumorigenesis, a human osteosarcoma cell line, Saos-2, was used that completely lacked endogenous p53. Single copies of exogenous p53 genes were then introduced by infecting cells with recombinant retroviruses containing either point-mutated or wild-type versions of the p53 cDNA sequence. Expression of wild-type p53 suppressed the neoplastic phenotype of Saos-2 cells, whereas expression of mutated p53 conferred a limited growth advantage to cells in the absence of wild-type p53. Wild-type p53 was phenotypically dominant to mutated p53 in a two-allele configuration. These results suggest that, as with the retinoblastoma gene, mutation of both alleles of the p53 gene is essential for its role in oncogenesis. ",1
"Quadricuspid aortic valve and aortic regurgitation diagnosed by Doppler echocardiography: report of two cases and review of the literature. Two cases of patients with quadricuspid aortic valve diagnosed by Doppler echocardiography are presented. Aortic regurgitation was detected by pulsed Doppler echocardiography in both patients. Because they were young patients, this aortic regurgitation indicated that aortic regurgitation is not necessarily a late-developing event, as has been thought previously. ",4
"Use of leukocyte-depleted platelet concentrates for the prevention of refractoriness and primary HLA alloimmunization: a prospective, randomized trial. Compared with conventional transfusion regimes a strong reduction in HLA alloimmunization and refractoriness to platelet transfusions is obtained when both red blood cell concentrates (RBCs) and platelet concentrates (PCs) are depleted of leukocytes by filtration. Because most of the leukocyte contamination is introduced by transfusion of RBCs, filtration of RBCs appears rational, but uncertainty exists regarding the degree of leukocyte-depletion of PCs needed for the prevention of HLA alloimmunization and refractoriness. We conducted a prospective trial and randomized patients with acute leukemia to receive leukocyte-depleted PCs prepared either by centrifugation (mean leukocyte count 35 x 10(6)/PC of 6 U) or by filtration (mean leukocyte count less than 5 x 10(6)/PC of 6 U). Both groups received RBCs that were filtered after prior removal of the buffy coat. Clinical refractoriness occurred in 46% (12 of 26) of the evaluable patients that were transfused with centrifuged PCs and only in 11% (3 of 27) in the filtered group (P less than .005). De novo anti-HLA antibodies were detected in 42% (11 of 26) patients in the centrifuged group and only in 7% (2 of 27) of the patients receiving filtered PCs (P less than .004). In 8 of 11 alloimmunized patients in the centrifuged group antibodies were detected in the first 4 weeks of transfusion therapy while none of the patients in the filtered group became immunized against HLA antigens during that period. We conclude that for the prevention of HLA alloimmunization and refractoriness to platelet transfusions from random donors, both RBCs and PCs have to be leukocyte-depleted by filtration. ",1
"The supraspinal anxiolytic effect of baclofen for spasticity reduction. Recent studies in the psychiatric literature indicate that baclofen has an anxiolytic action in certain psychopathologic conditions. Clinical observation has shown that manifestations of spasticity are increased in anxious individuals, implicating a supraspinal site of mediation for these responses. The purposes of this study were to determine if baclofen reduced anxiety in individuals with traumatic spinal cord lesions and whether that reduction was correlated with decreased spasticity from the baclofen. Five adult males with traumatic spinal cord injury were randomly assigned to the study protocol. A double-blind, repeated measures, multiple base-line, single-case research design was employed. The independent variable was dose of medication with the three levels being placebo, 40 mg/day of baclofen and 80 mg/day of baclofen, in four evenly divided doses. The dependent variable was the score obtained on the Beck Inventory-A anxiety scale (BIA). The subjects were administered the BIA twice per week for a nine-week period of time, during which they received the doses of medication as described. Quantitative measurements of spasticity were also taken at each session. Visual inspection analysis of the data showed that two subjects had no measurable anxiety of the BIA throughout the study. Three subjects had measurable anxiety on the BIA during the base-line/placebo phase. They showed a decreased level of their BIA scores with 40 mg/day of baclofen, and a further level reduction with 80 mg/day of baclofen. The reduction in BIA scores was statistically significant using the standard deviation band test in one of these subjects. These data indicate that BIA probably has an anxiolytic effect for individuals status post-traumatic spinal cord injury. ",3
"Early diagnosis and survival of ruptured abdominal aortic aneurysms. The hospital records of patients treated with ruptured abdominal aortic aneurysm in a recent 5-year period were reviewed to collect data on factors which may be associated with mortality. Overall mortality was 62%. Patients with intraperitoneal rupture had a higher mortality (97%) than patients with retroperitoneal rupture (25%). Patients at increased risk were older than 80 years, presented with syncope, experienced a short duration of symptoms prior to emergency department (ED) arrival, had initial systolic blood pressure less than 90 mm Hg, and/or initial hemoglobin level less than eight on arrival at the ED and delay in beginning surgery. Multivariate analysis demonstrated preoperative blood pressure, preoperative hemoglobin, presence of syncope, and the amount of blood transfused were largely reflections of the type of rupture and had only slight independent relationship to mortality. The authors concluded that treating emergency physicians and surgeons have little control over the most important risk factors for mortality after aneurysm rupture, but may improve the prognosis by expediting diagnosis in the ED and surgical therapy. ",3
"Recurrent transient ischemic attacks and stroke in association with an internal carotid artery web Fibromuscular dysplasia is a nonatherosclerotic vascular disease that most commonly affects cervical carotid arteries at the C1-C2 level when cephalic arteries are involved. Several histopathologic and angiographic subtypes of fibromuscular dysplasia exist; most have a benign natural history. We describe the third reported case of a pathologically proven, symptomatic proximal internal carotid artery web and suggest that patients with this lesion are at a higher risk for stroke. ",4
"Human T-cell leukemia virus type I infection as an oncogenic and prognostic risk factor in cervical and vaginal carcinoma. The seroprevalence of human T-cell leukemia virus type I (HTLV-I) antibody in 6701 healthy females and 226 women with gynecologic malignancies, all living in an adult T-cell leukemia-endemic area in southwestern Japan, was investigated to determine whether HTLV-I infection was a risk factor influencing oncogenesis and prognosis. The seroprevalences in cervical carcinoma patients younger than 59 years and in vaginal carcinoma patients of all ages were significantly higher than in age-matched healthy controls. The ratios of observed to expected HTLV-I seroprevalence in patients younger than 59 with cervical carcinoma and in vaginal carcinoma patients were 2.92 and 7.36, respectively. Among the patients with cervical carcinoma or vaginal carcinoma, the tumor recurrence rate in HTLV-I carriers was significantly higher than that in HTLV-I seronegative patients. Our results suggest that HTLV-I infection may be oncogenic and may affect the prognosis in some patients with cervical or vaginal carcinoma. ",1
"Selection of patients with stage B prostate cancer for radical prostatectomy. There are several areas of concern in dealing with clinical stage B disease. First, understaging is common. Second, recognition of extension into the seminal vesicles is important. Third, the patient's predicted life expectancy must be taken into account. Moreover, even clinically localized prostate cancer may have metastasized, and the need for surgical staging by lymph node dissection has been a significant factor in the authors' preference for radical retropubic rather than radical perineal prostatectomy. Neither of the two serum markers in clinical use is an absolute predictor of stage. Analysis of tumor ploidy may prove useful, and transrectal ultrasound warrants further study. In the elderly patient, the urologist certainly may elect to monitor the tumor without definitely deciding on operative versus conservative treatment. ",1
"The role of gastric resection in the management of multicentric argyrophil gastric carcinoids. A patient with pernicious anemia, atrophic non-antral gastritis, hypergastrinemia, and widespread hyperplasia of enterochromaffin-like cells and manifest enterochromaffin-like cell carcinoma was followed up during 39 months, including 15 months after gastric resection. In this case normalization of gastrin levels did not prevent the development of multiple gastric carcinoids in the fundic mucosa, suggesting that factors other than gastrin are of importance in the pathogenesis. ",2
"The Van Nes tibial rotationplasty. A functionally viable reconstructive procedure in children who have a tumor of the distal end of the femur. Twelve patients who had a malignant tumor of the distal end of the femur were treated with a Van Nes tibial rotationplasty. The survival rates were comparable with those for above-the-knee amputees and patients who had an endoprosthetic replacement. The results of functional testing showed that these patients performed as well as those who had endoprosthetic replacement and better than those who had above-the-knee amputation. Rotationplasty is therefore a favorable alternative to amputation or endoprosthetic replacement, either as a primary or as a salvage procedure. ",1
"Initial therapy of patients with Wilson's disease with tetrathiomolybdate. Patients with Wilson's disease who present with acute neurological symptoms often become clinically worse when initially treated with penicillamine. Other available anticopper drug therapies do not appear to offer a solution to this treatment problem. We are developing and evaluating a new drug, ammonium tetrathiomolybdate for this purpose. Theoretically, tetrathiomolybdate has optimal properties, including an immediate blockade of copper absorption and the property of forming complexes with copper in the blood, rendering the copper nontoxic. In this article, we present results from six patients treated with tetrathiomolybdate for up to 8 weeks as initial therapy. None of the five patients who had presented with acute neurological symptoms worsened. Also presented are methods of assay, preliminary stability studies, and methods of evaluating therapeutic end points with respect to copper metabolism. ",3
"Pyloric deformation from peptic disease. Radiographic evidence for incompetence rather than obstruction. We have used double-contrast radiographic techniques to clarify what changes in the configuration and movements of the gastroduodenal junction result when peptic lesions involve the distal gastric segment between the proximal (PPL) and the distal pyloric muscle loop (DPL). Among 50 cases of pyloric ulceration diagnosed during a four-year study period, 18 cases fulfilled all study criteria. Ulcers maintained a consistent location with regard to the muscular structures of the pylorus, and by affecting these structures, led to many strange deformations of the gastric outlet including permanent pseudodiverticula and reversal of pyloric angulation. The most common site for peptic lesions in the pyloric segment was the protuberance of the lesser curvature called the pyloric torus; many torus lesions extended into and destroyed the DPL. This led to widening of the gastric outlet and radiographic evidence of increased duodenogastric reflux. Pyloric closure was further impaired in this setting because the mucosa no longer prolapsed into the gastric outlet and did not occlude the pyloric lumen as it normally does. Less common lesions involved the greater curvature and the PPL. In one patient, scarring of the PPL led to an antral web and gastric hyperperistalsis. This was the only patient who required operation for chronic gastric outlet obstruction. One-third of the 18 patients had reflux esophagitis in addition to peptic pyloric disease. In most patients without additional ulcerogenic risk factors, treatment with antisecretory agents led to the healing of ulcer craters. We conclude that the morphologic and functional changes of the gastric outlet caused by peptic lesions depend, in part, on the effect the ulcer has on the underlying pyloric musculature. ",5
"Neuroexcitatory plasma amino acids are elevated in migraine. To investigate the role of glutamic (Glu) and aspartic acid (Asp) in migraine, we measured the plasma amino acids in migraine patients with and without aura, between and during attacks, and compared the profiles with the plasma amino acid profiles of tension headache patients and healthy controls. Between attacks, migraineurs (notably with aura) had substantially higher plasma Glu and Asp levels than did controls and tension headache patients. In addition, patients with migraine without aura showed low plasma histidine levels. During migraine attacks, Glu (and to a lesser extent Asp) levels were even further increased. The results suggest a defective cellular reuptake mechanism for Glu and Asp in migraineurs, and we hypothesize a similar defect at the neuronal/glial cell level, predisposing the brain of migraineurs to develop spreading depression. ",3
"The determinants and prognostic significance of serum uric acid in elderly patients of the European Working Party on High Blood Pressure in the Elderly trial. Determinants and risks associated with serum uric acid were investigated in 822 elderly hypertensive patients treated with hydrochlorothiazide and triamterene or placebo. Pretreatment serum uric acid levels were significantly higher in men than in women and had positive correlation with serum creatinine. After adjustment for serum creatinine, positive correlations of serum uric acid with body weight and fasting blood glucose in women and with serum cholesterol in men were significant. During follow-up, serum uric acid increased significantly in the treated patients, but remained unchanged in the placebo group. Total, cardiovascular, and noncardiovascular mortality were unrelated to initial serum uric acid levels. One placebo patient and seven treated patients developed gout. Of those seven, most were male patients and had significantly higher serum levels of uric acid and creatinine than the other patients. Gender and renal function were the major determinants of serum uric acid in elderly hypertensive patients. ",4
Cystic medionecrosis of the coronary arteries and fatal coronary vasospasm. The histopathological basis of coronary vasospasm is not well defined. We report a patient with directly observed coronary artery spasm in whom cystic medionecrosis of the coronary arteries and great vessels and myxomatous degeneration of the mitral valve were evident. We suggest that myxoid connective tissue lesions of the heart may be linked to coronary vasospasm. ,4
"Nasal valve malfunction resulting from resection of cancer. Following cancer resection of the nasal unit, nasal valve malfunction is manifested by the symptoms of nasal stuffiness or difficulty getting air into the nostril. These symptoms occur in cases in which the resection is in the alar crease at the junction with the lateral sidewall of the nose. Wound scar contracture elevates the alar margin and causes the alar and lateral cartilages to move inward forming a visible and palpable shelf on the lateral wall of the nasal vestibule. This displacement of the alar and lateral cartilages and the rigid scar formed between these cartilages render the nasal valve immobile. Since it is easier to prevent nasal valve malfunction than to repair it later, wounds that bridge the alar crease or are located in either the alae or lateral sidewall and come within 1 mm of the alar crease with a total diameter of 1.0 cm should be repaired to prevent nasal valve malfunction. In the process of repairing deep defects, the overlapping region of the lateral crus of the alar cartilage and the lateral cartilage may be stabilized by a conchal cartilage graft. This cartilage graft may be used in combination with reconstruction of the nasal skin with a forehead flap and repair of the nasal lining. In the event that the nasal lining is intact, the cartilage graft may be used with a full-thickness skin graft. ",5
"Surgical treatment of low rectovaginal fistulas. Forty women with low rectovaginal fistulas were operated upon over a 9-year period. The etiology of the fistula in the majority was obstetric. Nine women had prior attempts to repair the fistula. All 40 women were managed with endorectal advancement flap with the addition of sphincteroplasty or perineal body reconstruction in 15 patients and rectocele repair in six patients. Postoperative complications included urinary difficulties (two patients) and wound complications (three patients). There were two recurrences. All women treated with sphincteroplasty or perineal body reconstruction were continent. Seven women complained of varying degrees of incontinence postoperatively; none had undergone sphincter or perineal body reconstruction. Endorectal advancement flap is a safe and effective operation for women with rectovaginal fistulas. Concomitant sphincteroplasty or perineal body reconstruction should be performed in women with historical, physical, or manometric evidence of incontinence. ",2
"Embolization with particles in thoracic intramedullary arteriovenous malformations: long-term angiographic and clinical results. To evaluate the long-term results of endovascular treatment with particles in the management of thoracic intramedullary arteriovenous malformations (AVMs), the authors retrospectively reviewed the angiographic and clinical findings in 35 patients. Follow-up was 1-15 years (mean, 6 years) in 28 patients and 6-10 months (mean, 7 months) in seven. A total of 158 embolization procedures were performed in 35 patients. Revascularization occurred frequently, necessitating multiple endovascular sessions. Long-term clinical evaluation showed clinical improvement, compared with the initial status before treatment, in 63% of the patients. Clinical aggravation due to embolization was observed in seven patients (20%) after 12 of the 158 endovascular sessions (8%). These results are better than those reported after surgery and indicate that embolization with particles is an efficient and safe tool in the treatment of thoracic intramedullary AVMs. ",4
"Effects of nimodipine on infarct size and cerebral acidosis after middle cerebral artery occlusion in the rat. The objective of this study was to determine the effect of nimodipine on infarct development and local brain pH after middle cerebral artery occlusion in the rat. Female Fischer-344 rats were subjected to permanent occlusion of the left middle cerebral artery by electrocoagulation. After 6, 12, or 24 hours, brains were frozen, and infarct size, degree of edema formation, and local brain pH were quantified by standard histology or the umbelliferone technique, respectively. In control rats, cortical infarct size was increased from 29.5 microliters at 6 hours to 72.5 microliters at 24 hours after vessel occlusion. In striatum only, an insignificant increase from 15.2 to 24.7 microliters in infarct volume was observed during this period. Edema increased from 7% to 22% in cortical and from 4% to 39% in the striatal infarct areas during this time. Nimodipine (0.1 mg/kg s.c.), given 45 minutes before and again 8 and 16 hours after middle cerebral artery occlusion, did not alter infarct size at 6 hours but considerably improved outcome at later times. Edema formation was lower at 12 hours in the group treated with the calcium antagonist (p less than 0.05). By contrast, effects on local brain pH were seen as early as 6 hours after the vessel occlusion. Nimodipine greatly reduced the areas exhibiting the lowest pH values beyond pH 6.0 (p less than 0.05). Similar effects by nimodipine on brain pH were observed in the 12-hour series, whereas at 24 hours after middle cerebral artery occlusion, a shift to more alkalotic values was noted with no overt differences between control and drug-treated groups. ",3
"Fatal or severely disabling cerebral infarction during hospitalization for stroke or transient ischemic attack. Six (1%) of 578 patients admitted for cerebral infarction or transient ischemic attack (TIA) suffered a fatal or severely disabling in-hospital cerebral infarction following a period of stabilization or improvement lasting more than 1 day. These infarctions were characterized by the sudden onset of stupor or coma and subsequent development of transtentorial herniation due to carotid or middle cerebral artery territory infarction, or widespread brain-stem infarction due to basilar occlusion. Only one patient survived. Four patients had large-vessel disease documented by Doppler, angiography, or at autopsy. Each of these six infarcts occurred during the morning hours, 4-9 days after the initial event, 3-8 days after initiation of intravenous heparin, and within 4-8 h after intravenous heparin had been discontinued. No coagulation abnormalities were documented. We believe that these cases indicate that among patients admitted for cerebral infarction or TIA, fatal or severely disabling in-hospital cerebral infarction after a period of stabilization or improvement may occur in patients having an initially mild to moderate clinical deficit, that those suffering large artery disease may be at greater risk, and that there may be a relationship between heparin withdrawal and cerebral infarction in some patients. ",3
