text,label
"Vascular responsiveness in obstructed gut. Multiorgan system failure due to hypotension and sepsis is an important cause of death in patients with bowel obstruction. We have investigated the pathophysiology of this entity in an animal model. After 5 days of bowel obstruction, blood flow in the superior mesenteric artery was measured with and without Pitressin and norepinephrine given in separate experiments. In controls, Pitressin in moderate dosages caused a substantial fall in gut blood flow, which was not seen in obstructed animals (blood flow reduction 52 percent vs. 11 percent in sham and obstructed animals respectively, P less than 0.01). Similarly, norepinephrine infusion had less of an effect on gut blood flow in obstructed animals (blood flow reduction 79 percent vs. 58 percent sham vs. obstructed animals (P less than 0.05). Thus, both agents had dose-related effects on gut blood flow, which was maintained at a higher level throughout the drug infusion periods in the bowel of obstructed animals, demonstrating that splanchnic flow is less responsive to vasoactive drug infusion under these experimental conditions. Because splanchnic vasoconstriction is an important feature of normal hemodynamic homeostasis, we suggest that these results may help explain some aspects of the pathophysiology of multiorgan failure caused or worsened by systemic hypotension seen in bowel obstruction. ",2
"Sudden death due to right ventricular cardiomyopathy. A 21-year-old man died suddenly at a small party. He had had no clinical signs of cardiac disease except for a slightly abnormal electrocardiogram (occasional premature ventricular contractions) since he was 15 years of age. Autopsy examination revealed cardiomegaly (469 g), with right atrial and ventricular dilatation. The right ventricular myocardium was massively replaced with adipose tissue, and there was one isolated fatty lesion in the right side of the ventricular septum. There were no congenital malformations such as a septal defect or valvular deformity. Histologically, muscular fibers remaining in the right ventricular wall showed neither degenerative nor inflammatory changes. An isolated lesion of the ventricular septum consisted of almost complete replacement of the muscle bundles with adipose tissue. Such a pathologic condition has recently been termed right ventricular cardiomyopathy. Postmortem examination is necessary to make a definite diagnosis of the disease, because in most adult cases of the disease, sudden death occurs before there have been any critical signs. ",5
"Thallium reinjection after stress-redistribution imaging. Does 24-hour delayed imaging after reinjection enhance detection of viable myocardium? BACKGROUND. Thallium reinjection immediately after conventional stress-redistribution imaging improves the detection of viable myocardium, as many myocardial regions with apparently ""irreversible"" thallium defects on standard 3-4-hour redistribution images manifest enhanced thallium uptake after reinjection. Because the 10-minute period between reinjection and imaging may be too short, the present study was designed to determine whether 24-hour imaging after thallium reinjection provides additional information regarding myocardial viability beyond that obtained by imaging shortly after reinjection. METHODS AND RESULTS. We studied 50 patients with chronic stable coronary artery disease undergoing exercise thallium tomography, radionuclide angiography, and coronary arteriography. Immediately after the 3-4-hour redistribution images were obtained, 1 mCi thallium was injected at rest, and images were reacquired at 10 minutes and 24 hours after reinjection. The stress, redistribution, reinjection, and 24-hour images were then analyzed qualitatively and quantitatively. Of the 127 abnormal myocardial regions on the stress images, 55 had persistent defects on redistribution images by qualitative analysis, of which 25 (45%) demonstrated improved thallium uptake after reinjection. At the 24-hour study, 23 of the 25 regions (92%) with previously improved thallium uptake by reinjection showed no further improvement. Similarly, of the 30 regions determined to have irreversible defects after reinjection, 29 (97%) remained irreversible on 24-hour images. These findings were confirmed by the quantitative analysis. The mean normalized thallium activity in regions with enhanced thallium activity after reinjection increased from 57 +/- 13% on redistribution studies to 70 +/- 14% after reinjection but did not change at 24 hours (71 +/- 14%). In regions with irreversible defects that were unaltered by reinjection, mean regional thallium activity did not differ from the reinjection to the 24-hour studies (57 +/- 17% and 58 +/- 17%, respectively). Twenty-four-hour imaging after reinjection showed improvement in only four of 35 irreversible regions (involving three of the 50 patients). CONCLUSIONS. These data indicate that thallium reinjection at rest after 3-4 hours of redistribution provides most of the clinically relevant information pertaining to myocardial viability in regions with apparently irreversible thallium defects. Hence, thallium reinjection may be used instead of 24-hour imaging in most patients in whom a persistent thallium defect is observed on conventional redistribution images. ",4
"Clinical, radiographic, and hemodynamic correlations in chronic congestive heart failure: conflicting results may lead to inappropriate care. PURPOSE: Clinical and radiographic examinations are commonly used for estimating severity and titrating therapy of chronic congestive heart failure. The purpose of this study was to establish the relationship between findings on history, physical examination, chest roentgenogram, and pulmonary capillary wedge pressure (PCWP). PATIENTS AND METHODS: Fifty-two consecutive patients with chronic congestive heart failure, referred for evaluation for heart transplantation, were studied; all patients underwent history, physical examination, upright chest roentgenogram, and cardiac catheterization. The mean left ventricular ejection fraction was 0.19 +/- 0.06. Patients were divided into three groups according to their PCWP: Group 1, normal PCWP (less than or equal to 15 mm Hg, n = 19); Group 2, mild to moderately elevated PCWP (16 to 29 mm Hg, n = 15); Group 3, markedly elevated PCWP (greater than or equal to 30 mm Hg, n = 18). RESULTS: Physical and radiographic signs of congestion were more common in the groups with higher PCWP, but they could not be used to reliably separate patients with different filling pressures. Physical findings (orthopnea, edema, rales, third heart sound, elevated jugular venous pressure) or radiographic signs (cardiomegaly, vascular redistribution, and interstitial and alveolar edema) had poor predictive value for identifying patients with PCWP values greater than or equal to 30 mm Hg. These findings had poor negative predictive value to exclude significantly elevated PCWP (greater than 20 mm Hg). Radiographic pulmonary congestion was absent in eight (53%) patients in Group 2 and seven (39%) in Group 3. In patients in Group 2 and 3, those without radiographic congestion were in a better New York Heart Association functional class (3.5 +/- 0.5 versus 2.8 +/- 0.6, p less than 0.01). There was good correlation between right atrial pressure and PCWP (r = 0.64, p less than 0.001). A normal right atrial pressure had no predictive value, but a pressure greater than 10 mm Hg was seen in all but one patient with a PCWP value greater than 20 mm Hg. CONCLUSION: Clinical, radiographic, and hemodynamic evaluations of chronic congestive heart failure yield conflicting results. Absence of radiographic or physical signs of congestion does not ensure normal PCWP values and may lead to inaccurate diagnosis and inadequate therapy. It is not known whether therapy aimed at normalizing PCWP is superior to relieving clinical and radiographic signs of congestion. ",5
"Racial and ethnic modifiers of the salt-blood pressure response. The relation between sodium and blood pressure is a centuries-old question. A substantial body of epidemiological and experimental data has accumulated that strongly implicates NaCl as having a causal role in the genesis of arterial hypertension. Prospective studies that have been performed in diverse populations that have manipulated NaCl exposure by diet or infusion have repeatedly documented an NaCl pressor effect. Further, similar studies in biracial populations have also demonstrated a greater prevalence of ""salt sensitivity"" in blacks compared with whites. The reasons for this observation are not entirely clear; however, intrinsic or hypertension-induced renal abnormalities that limit natriuretic capacity, reduced Na+,K(+)-ATPase pump activity, other membrane ion transport disturbances, differential exposure to psychological stressors, greater insulin resistance, and dietary factors (reduced Ca+ and K+ intake) have all been suggested as possibly playing a role. Salt sensitivity appears to be a widespread phenomenon. However, it is critically important to determine what factors account for racial differences in salt sensitivity. Moreover, the prevalence of salt sensitivity in the general population is unknown. Current definitions of salt sensitivity are varied and unidirectional. In comparison with bidirectional criteria (blood pressure increase with salt loading and blood pressure decrease with salt restriction), they are probably inadequate to identify salt-sensitive individuals who manifest less extreme blood pressure change after dietary sodium or plasma volume manipulations. More sensitive criteria for diagnosing salt sensitivity will facilitate a better understanding of racial and ethnic differences in the prevalence of salt sensitivity. ",4
"Pouch outlet obstruction following vertical ring gastroplasty for morbid obesity. We have experienced a 14% (38 of 264 patients) incidence of pouch outlet obstruction following vertical ring gastroplasty. Initial management consisted of dilatation in 34 of 38 patients (94%). Ten of 34 patients (29%) were spared reoperation by 1 to 3 dilatations. Non-passage of an endoscope through the stoma immediately following dilatation predicted the need for surgery; 4 of 11 patients (36%) with passage underwent reoperation compared with 17 of 20 patients (85%) without passage (p less than 0.02). Surgical findings included ""tipped bands"" in 9 of 28 patients (32%); fibrous reaction to the band in 10 of 28 patients (36%); adhesions with angulation of the pouch in 2 of 28 patients (7%); and no identifiable cause of obstruction in 7 of 28 patients (25%). Surgical therapy consisted of removal of the band (2 patients), removal of the band and replacement with a similar length or larger band (20 patients), ""tacking"" the band in the horizontal position (4 patients), or conversion to a Roux-Y bypass (2 patients). The first three options were associated with an unacceptably high rate of weight regain and/or continued symptoms, whereas the last-named procedure met with good success. ",5
"Results of a multicenter trial comparing imipenem/cilastatin to tobramycin/clindamycin for intra-abdominal infections. We designed a multicenter study to compare tobramycin/clindamycin to imipenem/cilastatin for intra-abdominal infections. We included the Acute Physiology and Chronic Health Evaluation (APACHE II) index of severity and excluded patients without established infection. Two hundred ninety patients were enrolled, of whom 162 were evaluable. Using logistic regression to analyze both outcome at the abdominal site of infection and outcome as mortality, we found a significant correlation for both with APACHE II score (p less than 0.0001 for both). Next we analyzed the residual effect of treatment assignment and found a significant improvement in outcome for imipenem/cilastatin-treated patients (p = 0.043). The differences in outcome were explained by a higher failure rate for patients with gram-negative organisms for tobramycin/clindamycin-treated patients (p = 0.018). This was reflected in a significantly higher incidence of fasciitis requiring reoperation and prosthetic fascial replacement. Maximum peak tobramycin levels were analyzed for 63 tobramycin/clindamycin patients harboring gram-negative organisms. For failures the maximum peak was 6.4 +/- 1.9 micrograms/mL, and time to maximum peak was 4.6 +/- 5.2 days. For successes the maximum peak was 6.1 +/- 1.7 micrograms/mL, occurring at 3.8 +/- 2.6 days. This study supports inclusion of severity scoring in statistical analyses of outcome results and supports the notion that imipenem/cilastatin therapy improves outcome at the intra-abdominal site of infection as compared to a conventionally prescribed amino-glycoside-based regimen. ",2
"The role of gastric resection in the management of multicentric argyrophil gastric carcinoids. A patient with pernicious anemia, atrophic non-antral gastritis, hypergastrinemia, and widespread hyperplasia of enterochromaffin-like cells and manifest enterochromaffin-like cell carcinoma was followed up during 39 months, including 15 months after gastric resection. In this case normalization of gastrin levels did not prevent the development of multiple gastric carcinoids in the fundic mucosa, suggesting that factors other than gastrin are of importance in the pathogenesis. ",2
"Complications of Tenckhoff catheters post removal. Complications due to Tenckhoff catheters can occur at prolonged intervals after their removal. From January 1979 to October 1989, 431 patients at our center began continuous ambulatory peritoneal dialysis (CAPD), 278 of whom subsequently transferred to another form of renal replacement therapy. We identified 12 patients (4.3% or 12/278) with post removal catheter complications. There were 14 post removal complications, two each in two patients, and one in each of 12 others. The mean time to complication was 541 +/- 143 days (27-2,040). In 71% (10/14) of the complications, an abscess was found at the site of the previously removed Tenckhoff catheter. In 29% (4/14) of the complications, foreign body material consistent with a retained cuff was recovered. Documentation at the time of Tenckhoff catheter removal should include a statement regarding the presence of the Tenckhoff catheter cuffs, and patients with retained cuffs should be monitored closely for the development of abscesses or other complications. Immunocompromised patients are at high risk for these complications. ",2
"Gynecomastia. A bothersome but readily treatable problem. Although breast enlargement in boys and men can cause both psychological and physical distress, the disorder is rarely serious and is readily treatable. Several factors can lead to the estrogenic excess that causes growth of breast tissue. Dr Jacobs describes a patient with gynecomastia related to cirrhosis of the liver who responded promptly to a brief course of tamoxifen citrate therapy. ",2
"Treatment of refractory oral candidiasis with fluconazole. A case report. We describe a patient with the acquired immunodeficiency syndrome who had persistent oral esophageal pseudomembranous candidiasis clinically refractory to nystatin, clotrimazole, and ketoconazole. In vitro resistance to clotrimazole was demonstrated as well. The patient received temporary relief with intravenous amphotericin B therapy, but this was associated with serious adverse effects, including transfusion-requiring anemia, azotemia, and severe thrombophlebitis. Despite two courses of intravenous amphotericin B therapy, the patient's highly symptomatic, recurrent oral and esophageal candidiasis continued. The patient was then treated with fluconazole and obtained immediate relief without associated adverse effects. ",2
"Usefulness of fecal alpha 1-antitrypsin clearance and fecal concentration as early indicator of postoperative asymptomatic recurrence in Crohn's disease. The aim of this study was to evaluate in Crohn's disease the possible usefulness of alpha 1-antitrypsin clearance and fecal concentration in the early detection of postoperative asymptomatic recurrence. Eleven adult patients with small bowel Crohn's disease undergoing elective resection were enrolled in the study and prospectively followed for one year. Three, six, and 12 months after surgery the alpha 1-antitrypsin clearance and fecal concentration were measured, and the disease activity was assessed. All patients were free of active symptoms throughout the study. One year after surgery small bowel radiology was performed in all patients. Radiographic evidence of recurrent macroscopic disease was found in five of the 11 patients. Three months after surgery both alpha 1-antitrypsin clearance and fecal concentration were significantly lower (P less than 0.01) than before surgery. There was no difference at this time between patients with recurrence and those with no recurrence. In patients with recurrence both alpha 1-antitrypsin clearance and fecal concentration significantly increased at six months in comparison with the values at three months (P less than 0.02). Both measurements were significantly higher at six and 12 months in this group of patients than in those with no recurrence and in normal controls (P less than 0.01). At six and 12 months alpha 1-antitrypsin clearance was above the upper normal limit in all patients with recurrence. We conclude that fecal alpha 1-antitrypsin clearance is a noninvasive, inexpensive, sensitive marker of asymptomatic recurrence in CD patients who are under regular supervision after surgery. ",2
"Initial failure of surgical exploration in patients with primary hyperparathyroidism. To determine the causes of failures of cervical exploration for primary hyperparathyroidism, we reviewed 892 patients operated on by one surgeon from 1953 to 1990. Twenty-seven patients (3%) remained hypercalcemic or developed hypercalcemia within 6 months of surgery. Of these, five patients had one adenoma removed initially; at reoperation, three patients had a second adenoma that was successfully removed, whereas the other two patients had hyperplasia and required subtotal parathyroidectomies. No enlarged parathyroid glands were identified in 22 patients. Eventually, six patients became normocalcemic spontaneously, seven patients underwent re-exploration with a successful outcome in all but one case, two patients had ectopic hyperparathyroidism associated with carcinoma elsewhere, and seven patients refused reoperation and remain hypercalcemic. The failure rate of surgical exploration for primary hyperparathyroidism can be reduced by systematically exploring all four parathyroid glands. All abnormal parathyroids should be removed with histologic verification. When no abnormal glands are found, localization studies should be performed before re-exploration. ",1
"Cross-linked hemoglobin solution as a resuscitative fluid after hemorrhage in the rat. Intramolecularly (alpha-alpha) cross-linked hemoglobin has been reported to have oxygen transport properties similar to those of whole blood. The present study evaluated the efficacy of diaspirin alpha-alpha cross-linked hemoglobin solution as a resuscitation fluid, with heart rate, mean arterial pressure, and transcutaneous oxygen tension as the study parameters. Rats were bled and approximately one third of their total blood volume (20 ml/kg) was removed while they were anesthetized; they were then resuscitated with 14% hemoglobin solution. Animals that received either 10 mg/kg (n = 10) or 20 mg/kg (n = 10) of hemoglobin solution responded quickly and positively to the infusions: mean arterial pressure (which had dropped to less than 40% of prehemorrhage levels) returned to baseline within 2 minutes of initiating infusion; by 4 minutes, the mean arterial pressures of the hemoglobin-infused groups were significantly higher (p less than or equal to 0.05) than those in both the autologous shed blood (n = 8) and lactated Ringer's (n = 10) groups. The heart rate and transcutaneous oxygen tension responses in both the half-volume and full-volume replacement hemoglobin groups matched the response to autologous shed blood throughout the hour of observation. The favorable hemodynamic response to infusion of cross-linked hemoglobin solution after hemorrhage suggests that this material is comparable to autologous shed blood and superior to lactated Ringer's solution as a resuscitative fluid as assessed in this model. ",5
"Amyloidosis of the small intestine: findings on double-contrast radiographs. The appearance of the small intestinal mucosa on double-contrast barium examinations was studied in 26 patients with proved intestinal amyloidosis. Findings included innumerable fine granular densities 1-3 mm in diameter (16 patients), multiple nodular densities 3-4 mm in diameter (four patients), multiple polypoid protrusions 4-10 mm in diameter (three patients), irregularities of Kerckring folds (12 patients), and multiple erosions (eight patients). The multiple nodular densities and erosions disappeared after the patients were treated with total parenteral nutrition. The other abnormalities remained unchanged on follow-up examinations. Our results indicate that double-contrast radiographic findings of the small intestine in patients with amyloidosis include mucosal abnormalities that vary according to the pathologic type of amyloid deposition. ",2
"The human immunodeficiency virus type 1 polyadenylylation signal: a 3' long terminal repeat element upstream of the AAUAAA necessary for efficient polyadenylylation. Several polyadenylylation (PA) signals containing elements upstream of the AAUAAA have recently been characterized. Similar to PA elements found downstream of the AAUAAA, the upstream elements function to increase efficiency of AAUAAA use as a signal for cleavage and PA. Using deletion and linker scanning mutations we show that the PA signal of human immunodeficiency virus type 1 contains upstream elements transcribed from the U3 region of the 3' long terminal repeat. The element that has the greatest effect on PA site use lies 77 to 94 nucleotides upstream of the AAUAAA, between the TATA element and the transcriptional initiation site. Mutations in the adjacent region, between 59 and 76 nucleotides upstream of the AAUAAA, have a smaller effect on PA efficiency. Mutations in a region further upstream, between 141 and 176 nucleotides upstream of the AAUAAA, also affected PA modestly. Functional similarity between upstream elements was indicated by the ability of the human immunodeficiency virus upstream region to replace the upstream region of the simian virus 40 late PA signal. The sequence of the major upstream element of human immunodeficiency virus is uracil-rich, analogous to many defined downstream PA elements. This fact may imply that upstream and downstream elements have similar mechanisms of action. ",5
"Effects of nimodipine on infarct size and cerebral acidosis after middle cerebral artery occlusion in the rat. The objective of this study was to determine the effect of nimodipine on infarct development and local brain pH after middle cerebral artery occlusion in the rat. Female Fischer-344 rats were subjected to permanent occlusion of the left middle cerebral artery by electrocoagulation. After 6, 12, or 24 hours, brains were frozen, and infarct size, degree of edema formation, and local brain pH were quantified by standard histology or the umbelliferone technique, respectively. In control rats, cortical infarct size was increased from 29.5 microliters at 6 hours to 72.5 microliters at 24 hours after vessel occlusion. In striatum only, an insignificant increase from 15.2 to 24.7 microliters in infarct volume was observed during this period. Edema increased from 7% to 22% in cortical and from 4% to 39% in the striatal infarct areas during this time. Nimodipine (0.1 mg/kg s.c.), given 45 minutes before and again 8 and 16 hours after middle cerebral artery occlusion, did not alter infarct size at 6 hours but considerably improved outcome at later times. Edema formation was lower at 12 hours in the group treated with the calcium antagonist (p less than 0.05). By contrast, effects on local brain pH were seen as early as 6 hours after the vessel occlusion. Nimodipine greatly reduced the areas exhibiting the lowest pH values beyond pH 6.0 (p less than 0.05). Similar effects by nimodipine on brain pH were observed in the 12-hour series, whereas at 24 hours after middle cerebral artery occlusion, a shift to more alkalotic values was noted with no overt differences between control and drug-treated groups. ",3
"Marfanoid children. Etiologic heterogeneity and cardiac findings. The clinical, cardiac, and echocardiographic test results of 20 children with marfanoid features are reviewed. Fifteen were diagnosed as having Marfan syndrome, two had ""possible"" Marfan syndrome, and three had other diagnoses. On first evaluation, eight patients with Marfan syndrome (53%) had mitral regurgitation and none had aortic regurgitation. Echocardiography showed aortic root enlargement in 12 (80%) of 15 patients and mitral valve prolapse in 12 (80%) of 15. None had a normal echocardiogram. At follow-up examination, one patient had developed aortic root enlargement, and one patient, mitral valve prolapse. Thus, although aortic root enlargement is usually present in early childhood in patients with Marfan syndrome, it is not considered specific because in this study it also occurred in one child with Alport's syndrome and in one with marfanoid features. Four patients with aortic root enlargement were treated with propranolol and their echocardiograms showed no further increase in the aortic root diameter for several years. We recommend echocardiography in the diagnosis and routine management of children in whom Marfan syndrome is suspected. ",5
"Comparison of collagen propeptides as growth markers in children with inflammatory bowel disease. The serum concentrations of the carboxy-terminal propeptide of type I procollagen and the amino-terminal propeptide of type III procollagen as biochemical markers of growth activity were compared in 46 children and adolescents with inflammatory bowel disease. Significant correlations were noted between growth velocity and type I procollagen (r = 0.65; P less than 0.001) and type III procollagen concentrations (r = 0.64; P less than 0.001). Although the serum concentration of type I procollagen was generally about 15 times greater than that of type III, the respective serum concentrations were highly correlated (r = 0.66; P less than 0.001) at all growth velocities. The use of daily corticosteroid therapy was associated with significantly lower concentrations of both propeptides (P less than 0.01) than was alternate-day or no corticosteroid therapy, respectively. Children with growth arrest (0.0 cm/mo) had type I and type III procollagen concentrations similar to those found in adults. These observations indicate that the serum concentrations of both collagen propeptides reflect growth activity in children with inflammatory bowel disease and suggest that routine measurement of collagen propeptides may have clinical value in monitoring normal and abnormal growth. The data suggest that the measurement of one propeptide does not offer an advantage over the other. ",5
