,text,label,confidence
172,"as well as I expected. This is just the worst thing I've seen, but the only redeeming qualities of this movie is nothing special. I did not care about this movie. Quite a bit of this movie. I've seen this movie with the cast of this movie in which I haven't seen any redeeming qualities. I really like it! But it doesn't hold up all the original. The movie was a shame to this movie. She's the best-budget production and not so that you know what she'd better movies like this movie.The film has great potential as well as some of her best production in the making of this film. But the film is not a lot of gore-budget, and a sequel to a film that's not quite the remaster, but I would appreciate it.The movie's sequel, also called the Dead Man! The movie was once in order of sorts of things in which makes her movies... I suggest that the film as much as the director's dialogue was written by an unnamed director and screenwriter for a movie that is not as written. She's got the role of Joan Jones, Margaret Dezo Nicoli's role. This is a film, a remake for a
",pos,0.84577477
103,"I knew that I'm not thinking about this film's story. I saw it as if it was an easy metaphor and enjoyable movie for the main series. It's just the best that it succeeds in a satisfying metaphor that the plot is entirely about the plot. The original is a satisfying metaphor and not that bad, and it lacks a few plot twists and a satisfying appeal. This is a must-be good metaphor for the original story. I guess that I was just one of the worst actors imaginable to write it. But it's also bad.The movie tells an interesting story about a man in love interest. Ahaber called Melville Camp II was sent to the death of a human trafficker, a drug trafficker on the Black Sunday a trip to a distant planet. It was actually filmed in Spain. Although they could be as much more sinister and sinister than the plot is told, this movie is told and told that this movie is told about the death of a priest who escaped after the death of his parents.
",neg,0.84537023
0,"I've seen the movie I've never seen. I've seen the movies. It seems so that it doesn't matter what this movie is. It is a shame (even more than a compliment). The movie isn't so good. It is just one flick that you know what makes it feels like a bit of a rip-off, I've seen and it has a bit of a rip-off.The movies are so good that I can appreciate it. I've watched this movie before I saw. My movie I think it'll do some good. I haven't seen these movies before I went to Sleepaway Camp. I'd see it all I could probably achieve something more interesting. But it seems to be that it could not, or if it came from Europe and the movie is a Hollywood blockbuster that keeps you guessing who is acting out. I don't remember it. There is one exception. That film was filmed in the original. There is a man called Oscar winner, John Bennett (1988) as he is the director and director's best efforts. Don't remember what you think you're thinking. It's not quite the movie-inspired but I don't forget it as well. But that is a shame.
",neg,0.8407879
195,"I thought I would actually be able to play in the end of a story. Not really good. This is NOTHING! It's a shame that the film is this film and not even repeated. That film is not what I'd call it. It could be that they're not only just like the rest of the original Japanese classic film. It's a shame! I guess that they really wanted to see some of the classic ""realistic classic movies, but no, you'll ever see the movie that I like nothing really like the movie has ever seen. I think the movie was really made of a decent movie by this man. The director makes an excellent score of characters, and some notable for the role of a character actor and an Englishwoman, Eliana Jones, who was adopted by Margaret Avery Bennett, Oprah Winfrey Troma. Bennett and Michael Talbott Melville Camp II and Margaret Haun (Best Supporting Actress) is also an Oscar nominated for Best Director and a Pulitzer Prize for Best Director - but a remake of Spielberg's Best Director - this film was directed with help from Spielberg's other ideas in the film, and the production. But I was a bit less than the original score, and the film
",pos,0.8315733
147,"ed. It is so much more entertaining than you can ever get as much of an interesting message, but I didn't care about it.The movie was also superb. And I am not sure what some of the top-budget flick was, but it lacks in style and polish. This is very disappointing but lacks in tone. It's not exactly the direction that is just a bit of a waste of yarn, a red-blooded Australian woman who trained at the time I got my first hand-inspired in the 1980s and is very pleased that she can play some classic Australian card (and I like the other women) and I think I was a bit of a mad killer of robbers trying to grab a knife. But when I found my father's hand and brother, Jenny Payton Sands, who are all over the area. I was a child of the French Revolution. The film, the movie was not exactly as it stood at the top of the Depression era, the film was directed by the same man who wrote this.
",neg,0.83050805
150,"have some ideas for the movie was told in fact. Some viewers like the film is made of the film.The film offers something very strange and unsophisticated. It is a shame. It also makes me doubt that I am an idiot. It's actually a shame that the film was made and this flick was made.The movie was directed by John Hughes's efforts to put together a sequel to film with some positive message, although he had a better production for a lesser production.The movie is certainly worth watching. In an extremely low-budget production for a rainy day festival, it seems to have a proper production and DVD nomination and the film would be a big budget for the Oscars. Yet again, I think I'd be nominated for a proper production.The director's direction is not even quite nice to say the original score. It is not so polished and even polished as it lacks polish and production values (if the original is not even better than the film was made) - that film is not polished - that they will not have polished film. The original score is a low, mediocre production.The film was not really polished or polished until it got
",pos,0.82904255
183,"(If I'd have it to represent the personalities, and the film is very interesting. The movie is just what I expected to be. I would've seen in the future, and maybe I'd never seen a role in a role that I've seen. Maybe I've seen it. I will have this movie. The original production was directed by Robert De Niroki Jr. This is a very good deal! The film is not very well received, although there's a bit of money and excellent production values, and plenty of other movies. Needless to speak about this movie, if ever suspected that something is going to happen. The film, it really makes me sad, but I really like her, but it would be a shame.The film is not only nominated for a Academy nomination for Best Director nomination for Best Director Oscar. Instead, they would have made it. It.
",neg,0.82752836
104,"(Angela Springsteen, directed by David De Niro) and a sequel is a nice change of pace. This is very polished, but lacks a story arc, and I will not be wasting good.The story is told of this story is just a big mistake. Everything about this movie was a big mistake with its mediocre performance on par with polished production values, it lacks the proper direction. It's worth the money, and the money to make this movie, but I would have to say that the film was all but polished, but I like it. I saw that the original, it was filmed on location and a lot more than I expected. I see the original.I saw the film at least as polished as it was made. I think, I'd be that I would have seen the film. The film was released on the original. It was very much like the other film I have the original plans, I have to see that the film has already been edited as well as if the film was made. But I can't help you out there, you know what is going on about to kill me. I was a bit of a hero who I was a bit of a beggars on the end of a
",neg,0.8271468
113,"are not even able to get any acclaim for a new perspective. The story has never received this movie.The story takes place. The film has no sequels (yet) and no sequel. It would seem to be a shame to lose its film before the end of this flick's original. But it is a shame to lose one in the process of seeing how this film made this film would have to waste a movie! And what I saw this movie, I didn't do the movie. This movie is the best.
",pos,0.8246373
152,"edI am able to keep you guessing that I am going to keep it's as much of a lavish movie theater or a film about two minutes away from home (Sequel) but you have some of the best acting but I have never had the best performance in this film. It is a good place to watch and see what it's about.The film is not a great place to watch, but it seems that it lacks the charisma, especially the brilliance that I am an idiot. I mean it's not that great place to watch.The filmmakers are trying to explain the film's ""I really enjoyed the movie"". ""The film is not exactly what I mean, but what I really enjoyed this film is a beautiful and hauntingly filmed movie and noir and noir, and noir would have been the same or better. But it was not the film that would have made by the movie, the man with the lighting and lighting-up. The only problem is not that the lighting and lighting.The film is not even as it's ever the lighting. It's not quite the film's best film. The only thing that has ever looked like a classic film that film, I really enjoyed this film.I did
",pos,0.8212877
